"otimism","frivolity","love","gloat","frustration","disaproval","envy","remorse","aggresiviness","rejection","rivalry","contempt","anxiety","awe","submission","coercion","class"
1.98,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tristeza"
0,0,0,0,0,0,0,0,0.12,0,0.1,0,0,0,0,0,"MedoSurpresa"
0.18,0.22,1.67,0.07,0.05,-0.37,0.13,-0.52,0,-0.05,0,-0.13,-0.03,0,-0.03,0,"AlegriaSurpresa"
1.79,0.36,2.89,0,0,0,0,-3.48,0,0,0,0.04,0.07,0,0.07,-0.82,"Neutro"
2.28,0,2.43,0,0,0,0,0,0,0,0,0,0.12,0,0.12,0,"Tristeza"
0,-0.07,0,0,0.3,0,0.08,0,0,0,0,0,0.27,0,0.27,0,"DesgostoNeutroTristeza"
0,0.21,1.54,0,0,0,0,-1.39,0,0,0,0.11,0,0,-0.05,0,"DesgostoMedoTristeza"
0.24,-0.61,2.26,0,0.1,-0.25,0.07,-3.84,0,0,0,-0.09,0.07,0,0.07,0,"AlegriaSurpresa"
0,0.27,4.81,0.07,0.04,0,0.05,-0.1,0,0,0,0,0.02,0,0.02,-0.07,"AlegriaDesgostoTristeza"
0.35,0,0.35,0,0.25,0,0.19,0,0,0,0,0,0.34,0,0.34,0,"DesgostoSurpresaTristeza"
0,0.35,2.92,0,0.01,0,0,-2.69,0.77,0,0,-0.37,0,0,0,0,"DesgostoMedoNeutroTristeza"
0,0.15,1.38,0,0,0,0,-1.68,0,0,0,0.04,0,0,0,-0.08,"AlegriaNeutroSurpresa"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MedoNeutro"
1.78,0,1.9,0,0,0,0,-1.89,0,0,0,-0.06,0,0,0,0,"AlegriaNeutro"
1.78,0,3.4,0,0,0,0,-3.44,0,0,0,-0.36,0,0,0,0,"Tristeza"
0,0.15,1.38,0,0,0,0,-1.61,0,0,0,0,0,0,0,0,"DesgostoSurpresaTristeza"
0,0,1.53,0,0,0,0,-1.45,0.12,0,0.1,-0.14,0,0,0,0,"NeutroSurpresa"
1.78,0,1.9,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,"AlegriaSurpresa"
2.94,0,2.65,0,0,-0.13,0.03,-1.98,0,0,0,-0.61,0.41,-0.09,0.3,-0.09,"DesgostoRaivaTristeza"
0.3,0,0.36,0,0,0,0,0,0.12,0,0.1,0,0.16,0,0.16,0,"SurpresaTristeza"
0.49,0.21,1.88,0,0.23,-0.59,0.35,-0.8,0,0,0,0,0.3,0,0.3,-0.94,"AlegriaSurpresa"
1.97,0.13,1.92,0,0.01,0,0,-3.97,0.95,0,0.21,0.36,0.14,0,0.14,0,"NeutroRaiva"
1.41,0,1.52,0,0.06,0,0.05,0,0,0,0,0,0.42,0,0.42,0,"DesgostoRaiva"
0,-0.03,0.1,0,0,0,0.14,0,0,0,0,0,0,0,0,0,"MedoNeutroSurpresa"
0.13,0.03,1.65,0,0,0,0,0,0.1,0,0.13,0,0,0,0,0,"AlegriaNeutroSurpresa"
0,0.11,2.9,0,-0.49,0,0,-2.79,0,0,0,-0.08,-0.04,0,0.13,-0.17,"NeutroSurpresa"
0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,"NeutroTristeza"
0,-0.04,0,0,0.01,0,0,0,0,0,0,0,-0.04,0,-0.01,0,"SurpresaTristeza"
0,0,0.16,0,0,0,0,-2.17,0,0,0.15,-0.35,0,0,0,-0.1,"Tristeza"
0.77,0.04,0.58,0,0,0,0,-1.36,0,0,0,-0.05,0.25,0,0.25,0,"AlegriaSurpresa"
1.89,0,1.78,0,0.16,0,0.17,0,0,0,0.17,0,0.14,0,0.14,0,"Tristeza"
0,0.01,0.11,0,0.33,-0.08,0.23,-3.2,0,0.04,0,0.73,0.23,0,0.23,-0.24,"Alegria"
0.5,-0.24,2.16,0,0.49,0,0.31,0,0,-0.03,0,-0.15,0.35,0,0.35,0,"Alegria"
0,0,0.28,0,0.15,0,0.1,0,0,0,0,0,0.38,0,0.41,0,"Tristeza"
1.78,0,2.11,0,0,-0.08,0,-3.43,0,0,0,0.03,0,-0.1,-0.05,-0.1,"SurpresaTristeza"
0,0.29,1.37,0,0,0,0,-1.75,0,-0.1,0,-0.12,0,0,0,0,"DesgostoNeutro"
0,-0.18,1.31,0,0,0,0,-1.89,0,0,0,-0.06,0,0,0,0,"Medo"
0,0.15,1.76,0,0.06,0,0.1,0,0,0,0,0,0.12,0,0.12,0,"Medo"
0.5,0.21,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,"DesgostoTristeza"
0.4,0,0.24,0,0,0,0.03,-1.28,0,0,0,0.37,0.14,0,0.03,0,"Surpresa"
0,0,0,0,0,0,0,-1.75,0,0,0,-0.12,0.06,0,0.06,0,"AlegriaNeutro"
0,0.02,2.53,0,-0.06,0,0,-2.09,0,0,0,0.08,0.22,0,0,0.22,"SurpresaTristeza"
0,0,0,0,0.06,0,0.05,0,0.12,-0.07,0.11,0,0,0,0,0,"MedoRaiva"
0,0,0.13,0,0,-0.05,0,-0.23,0,-0.09,0.12,0,0,-0.06,0,-0.06,"DesgostoMedoTristeza"
0,-0.14,1.44,0,0.17,0,0.24,-1.82,0,0,0,-0.04,0.04,0,0.04,0,"AlegriaSurpresa"
0.35,0,0.56,0,0.04,-0.11,0.05,-2.07,0,-0.01,0,-0.47,0.14,0,0.05,-0.71,"MedoRaivaSurpresa"
0.59,0.25,3.77,0,0.25,0,0.19,0,0,0,0,0,0.26,0,0.26,0,"Medo"
0.43,0,0.47,0,0,0,0,0,0.24,0,0.23,-0.03,0.14,0,0.14,0,"Tristeza"
1.77,0.21,1.37,0,0.06,0,0.06,-1.45,0,0,0,-0.2,0.07,0,0.07,0,"RaivaSurpresaTristeza"
2.42,0.1,0.43,0.09,0.14,0,0.11,-1.75,0,0,0,-0.13,0.09,0,0.09,0,"Surpresa"
0,0,0,0,0.18,0,0.06,0,0,0,0,0,0.04,0,0.04,0,"Neutro"
4.33,0,4.03,0,0,0,0,-1.42,0.14,0,0.27,0.37,0.47,0,0.47,0,"DesgostoTristeza"
0.5,-0.12,1.75,0,-0.06,0,0,-0.78,0.87,0,0,-0.01,0,0,0,0,"Medo"
0,0.15,3.18,0,0,0,0,-3.48,0,-0.03,0,-0.32,0,0,0,-0.09,"DesgostoNeutro"
0,0.13,1.33,0,0,0,0,-1.79,0,0,0,-0.13,0,0,0,0,"AlegriaNeutro"
0.31,0.04,0.53,0,0,0,0,-0.16,0,0,0,0,0.08,-0.24,-0.16,-0.07,"NeutroTristeza"
0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,"Medo"
0,0,0,0,0,0,0,-0.31,0,0,0,0,0,0,0,-0.25,"NeutroSurpresa"
1.78,0,1.9,0,0,-0.07,0.05,0,0,0,0,0,0,0,0,0,"Tristeza"
0.26,-0.02,0.49,0,-0.54,0,0,-0.94,0,0.03,0.2,0,-0.16,0,0.05,-0.28,"AlegriaSurpresa"
0.19,0,0.15,0,0,0,0,-5.45,0,0,0,-0.32,-0.01,0,-0.01,0,"Neutro"
1.78,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,"DesgostoRaiva"
0.9,0,0.9,0,0,0,0,-1.89,0,-0.08,0.12,-0.06,0.28,0,0.28,0,"NeutroTristeza"
0,-0.15,1.07,0,0.14,0,0.3,-1.55,0,0,0,-0.27,0.02,0,0.02,0,"NeutroSurpresa"
0,0.3,3.13,0,0,0,0,-0.07,0,0,0,-0.02,0,0,0,0,"AlegriaNeutro"
1.28,0,0.93,0,0,0,0,-3.21,0,0,0,-0.09,0.4,0,0.4,0,"MedoTristeza"
0.44,0.05,0.48,0,-0.7,0,0,0,0,0,0,0,-0.55,0,-0.13,0,"NeutroSurpresa"
0,0,1.63,0,-0.06,0,-0.06,-0.6,0,0,0,0,-0.02,0,-0.02,-0.44,"AlegriaNeutro"
0,0,0,0,0,0,0,-0.21,0,0,0,0,0.02,0,0.02,-0.13,"AlegriaNeutro"
0.26,0,0.4,0,0.01,0,0,0,0,0,0,0,0.17,0,0.2,0,"MedoTristeza"
0,0.08,1.54,0,0.1,0,0.12,0,0,0,0,0,0.09,0,0.09,0,"MedoTristeza"
0,0.07,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,"DesgostoRaivaSurpresa"
1.98,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,"DesgostoRaivaSurpresa"
0.87,0,0.93,0,0,0,0,0,0,0,0,0,0.14,0,0.14,0,"MedoTristeza"
0.58,-0.91,2.19,0,0,0,0,0,0,0,0,0,0.07,0,0.05,0,"Tristeza"
0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.06,0,"MedoTristeza"
0,-0.2,4.65,0,0.1,0,0.07,-1.65,0,0,0,-0.21,0.1,0,0.1,-0.98,"Neutro"
0,0,0,0,0,0,0,-1.91,0,0,0,-0.69,0.08,0,0.08,0,"Neutro"
0.19,-0.02,0.2,0,0,0,0,-1.61,0,-0.05,0,-0.01,0.07,0,0.07,0,"RaivaTristeza"
1.94,0,0.1,0,0.07,0,0.08,-1.49,0,0,0,-0.11,0.09,0,0.09,0,"SurpresaTristeza"
0.13,0,0.16,0,0.13,0,0.16,-1.69,0.1,0,0.13,-0.15,0.09,0,0.09,0,"MedoSurpresa"
0.12,0,0,0,0,0,0,-1.76,0,0,0,-0.17,0,0,0,0,"DesgostoMedoRaiva"
0,0,0,0,0,0,0,0,0,-0.01,0,-0.11,0,0,0,0,"AlegriaNeutro"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MedoRaiva"
0.25,0,0.38,0,0.01,0,0,-3.24,0,0,0,-0.3,0.11,0,0.11,0,"RaivaTristeza"
0.1,0,0.42,0,0,0,0,0,0.09,0,0.13,0,0,0,0,0,"NeutroSurpresa"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,"SurpresaTristeza"
0.15,0.06,1.79,0,0,0,0,0,0,0,0.17,0.06,0.07,0,0.07,0,"MedoNeutroSurpresa"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MedoTristeza"
0.1,0.29,2.94,0,0.05,-0.42,0,-0.64,0,0,0,0,0.14,-0.35,0.02,-0.34,"DesgostoTristeza"
2.04,0,2.1,0,-0.05,0,0.16,-4.23,0,0,0,0.23,0.24,0,0.14,-0.77,"AlegriaDesgostoSurpresa"
0,0,0,0,-0.71,0,0,-1.29,0,0,0,-0.04,-0.43,0,-0.11,0,"DesgostoMedoSurpresaTristeza"
0,0.55,1.74,0,0,0,0,-1.75,0,0,0,-0.12,0,0,0,0,"AlegriaSurpresa"
2.67,0,2.74,0,-0.07,0,0,0,0.09,0,0,0,0.08,0,0.08,0,"DesgostoMedoTristeza"
0.51,0,0.34,0,0,-0.33,0,-0.38,0,0,0,0,0.14,-0.24,0.14,-0.24,"NeutroRaivaSurpresa"
0.68,0,0.79,0,0.02,-0.07,0,-1.95,0,0,0,-0.34,0.18,0,0.16,0.02,"AlegriaNeutro"
0.5,0,0.42,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,"MedoSurpresa"
1.95,0,1.9,0,0,0,0,-3.13,0,0,0,-0.23,0.02,0,0,0,"DesgostoRaivaTristeza"
0,0,0,0,0,0,0,-1.68,0,0,0,0.08,0,0,0,0,"SurpresaTristeza"
0.21,0,0.28,0,0.3,0,0.08,-4.37,0,0,0,0.24,0.33,0,0.33,-0.71,"MedoTristeza"
1.58,0,1.61,0,0,0,0,-1.66,0,0,0,-0.15,0,0,0,0,"SurpresaTristeza"
0,0,0,0,0,0,0,0,0.25,-0.03,0.11,-0.15,0,0,0,0,"MedoTristeza"
1.88,0,1.9,0,-0.08,0,0.05,-0.69,0,-0.02,0,-0.05,0.29,0,0.11,0.18,"DesgostoMedoTristeza"
0,0.22,3.36,0,0.08,0,0.2,-1.91,0,0,0,-0.72,0.07,0,0.07,0,"MedoSurpresa"
1.72,0,1.77,0,0.12,-0.18,0.08,-0.48,0,0,0,0,0.05,0,0.03,0.02,"NeutroRaivaSurpresa"
0,0,0,0,0,0,0,-0.1,0,-0.06,0,-0.12,0,0,0,-0.07,"AlegriaNeutroSurpresa"
0.44,0,0.54,0,0.11,0,0.03,0,0,-0.07,0,0,0.11,0,0.11,0,"MedoSurpresa"
0,0,0.1,0,0.25,0,0.29,-3.85,0,0,0.08,0.23,0.24,0,0.03,0.21,"AlegriaMedoSurpresa"
0.34,0.08,0.35,0,0,0,0,0,0,0,0,0,0.09,-0.2,-0.18,0,"DesgostoRaivaTristeza"
1.78,0,1.9,0,0.01,-0.13,0,-3.81,0,0,0,-0.36,-0.03,-0.09,0,-0.09,"DesgostoTristeza"
0.37,0.05,2.11,0,0.01,0,0,-2.67,0.78,0.02,0.17,-0.07,0.07,0,0.07,0,"DesgostoNeutroTristeza"
2.09,0,2.28,0,0.06,0,0.13,0,0,0,0.11,0,0,0,-0.11,0,"SurpresaTristeza"
0.34,-0.04,1.77,0,0,0,0,-1.54,0.11,0,0.33,-0.07,0.05,0,0.05,0,"NeutroSurpresa"
1.97,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,"NeutroSurpresaTristeza"
4.53,0,4.15,0,0,0,0,0,0,0,0,0,0.41,0,0.41,0,"MedoSurpresaTristeza"
1.06,0,1.13,0,0,0,0,0,0.43,0,0.5,0,0.11,0,0.11,0,"MedoNeutroSurpresa"
0.67,0,0.41,0,0,0,0,0,0,0,0,0,0.22,0,0.22,0,"NeutroSurpresa"
2.79,0,2.72,0,0,-0.14,0,-2.05,0,0,0,-0.09,0.17,0,0.17,-0.81,"AlegriaSurpresa"
1.78,0.28,3.42,0,-0.48,0,0,-0.82,0,0,0,0,-0.14,0,0.06,-0.17,"MedoSurpresaTristeza"
0,0.3,1.39,0,0,-0.15,0,-0.14,0,0,0,0,0,0,0,0,"AlegriaSurpresa"
0.2,0,0.2,0,0,0,0,-1.89,0,0,0,-0.06,0,0,0,0,"DesgostoMedoSurpresa"
0.22,0.09,1.87,0,0,-0.37,0,-0.57,0,0,0,0,0,-0.31,0,-0.38,"DesgostoMedoTristeza"
0,0,0,0,0,0,0.02,-0.25,0,0,0,0,-0.07,0,-0.04,-0.03,"AlegriaNeutro"
0,0.15,1.76,0,0.06,0,0.1,-1.91,0,0,0,-0.43,-0.01,0,-0.01,0,"AlegriaSurpresa"
0.45,0,2.12,0,0,0,0,0,0,0,0,0,0.02,0,0.02,0,"NeutroSurpresa"
1.63,0.05,1.46,0,0,0,0,0,0,-0.1,0,0.03,0,0,0,0,"DesgostoMedo"
0.88,0,0.85,0,0.11,0,0.06,-1.75,0,0,0,-0.12,0.33,0,0.33,0,"AlegriaNeutro"
1.99,-0.61,1.98,0,0,0,0,-2.14,0,0,0,-0.06,0.49,0,0.49,-0.12,"AlegriaNeutroTristeza"
1.72,0.17,1.77,0.14,0.09,0,0.04,-1.7,0,0.03,0,0.19,0.04,0,0.04,0,"MedoSurpresa"
0.2,0,0.42,0,0,0,0,-1.9,0,0,0,0,0.06,0,-0.04,-0.73,"Surpresa"
0.53,0,0.48,0,0,0,0,0,0,0,0,-0.19,0,0,0,0,"Surpresa"
0,0.14,1.81,0.07,-0.12,0,0,-0.69,0,0,0,0,0.18,0,0,0.18,"Neutro"
0.78,0,0.48,0,0.15,0,0.02,-2.67,1.12,0,0.06,0.03,0.34,0,0.29,-0.77,"Alegria"
0,0.07,1.73,0,0,-0.12,0,-1.03,0,-0.01,0,-0.1,0,0,0,0,"DesgostoNeutro"
0,0,0,0,0,0,0,-0.09,0,0,0,0,-0.08,0,-0.08,0,"MedoTristeza"
0.37,0,0.5,0,0,0,0,0,0.09,0,0.11,0,0.04,0,0.04,0,"DesgostoNeutro"
4.68,-0.14,6.38,0,0,0,0,0,0,0,0,0,0.3,0,0.3,0,"MedoTristeza"
0.29,-0.15,1.93,0,0.24,0,0.1,-1.91,0,0,0.14,-0.69,0.39,0,0.39,0,"MedoSurpresa"
0,0.15,1.76,0,0,0,0,-1.74,0,0,0,0,0,0,0,0,"DesgostoNeutroTristeza"
0,0,1.64,0,0.37,0,0.23,-1.86,0,0,0,-0.71,0.26,0,0.26,0,"DesgostoRaiva"
0.11,0.03,0.17,0,0.19,0,-0.01,0,0,0,0,0,0.2,0,0.2,0,"Tristeza"
0.33,0,0.64,0,0,0,0,-1.93,0.2,0,0.17,0,-0.01,-0.24,-0.25,-0.82,"NeutroSurpresa"
0,-0.16,1.57,0,0.05,0,0.13,0,0,0,0.25,0,-0.03,0,-0.03,0,"Alegria"
0.14,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,"Neutro"
0,0,0,0,0.03,0,0,-0.2,0,0,0,0,0.01,0,0.05,-0.04,"DesgostoTristeza"
0,0.08,0,0,-0.4,0,0,-0.79,0,-0.03,0,-0.11,-0.09,-0.13,0,-0.09,"SurpresaTristeza"
0,0,0,0,0.11,0,0.06,-1.91,0,0,0,-0.35,0.08,0,0.08,0,"NeutroSurpresa"
3.82,0.06,6.44,0,0,0,0,0,0,0,0,0,0,0,0,0,"DesgostoTristeza"
0,0,0,0,0,0,0,-2.01,0,0,0,0,0,0,0,-0.82,"RaivaTristeza"
0.59,0,0.57,0,0,0,0,0,0,0,0,0,0.05,0,0.05,0,"DesgostoNeutroTristeza"
3.63,-0.09,2.08,0,0,-0.07,0.05,0,0,-0.1,0,0,0.11,0,0.11,0,"AlegriaMedo"
1.24,0,1.06,0,0.04,-0.12,0.03,-4.85,0,-0.01,0,-1.14,0.33,0,0.33,0,"NeutroSurpresa"
0,0.21,1.37,0,-0.08,0,0,-1.78,0,0,0,0.36,0.22,0,0,0.22,"DesgostoSurpresa"
0.18,0,0.18,0,0,0,0,-3.12,0,0,0,-0.39,0.05,0,0.05,0,"DesgostoMedoRaiva"
0,0.03,0,0,0.35,0,0.38,0,0,0,0,0,0.16,0,0.19,0,"DesgostoTristeza"
2.1,0,1.83,0,0,0,0,-1.79,1.76,0,1.56,0.13,0.06,0,0.06,-0.08,"AlegriaDesgostoSurpresa"
0.7,0.21,2.02,0,0,0,0,-0.3,0,0,0,0,0.02,0,-0.08,-0.22,"MedoSurpresaTristeza"
1.78,0.19,5.1,0,0,0,0,0,0,-0.08,0.08,-0.23,0.16,0,0.16,0,"DesgostoRaivaTristeza"
1.73,0,1.72,0,0,0,0,-3.53,0,0,0,-0.19,0,0,0,-0.82,"SurpresaTristeza"
0.5,0,0.35,0,-0.07,0,0,0,0.09,0,0,0,0.08,0,0.08,0,"NeutroSurpresa"
0.13,0,0.16,0,0,0,0,-1.69,0.1,0,0.13,-0.15,0,0,0,0,"AlegriaRaivaSurpresa"
0,0,0,0,0,0,0,-1.96,0,0,0,-0.24,0,0,0,0,"NeutroSurpresa"
0,0,0,0,0.01,0,0,0,0,0,0,0,-0.15,0,0,0,"DesgostoTristeza"
3.78,-0.15,2.97,0,0,-0.13,0,-0.34,0.08,0,0,0,0.04,-0.09,0.04,-0.09,"NeutroSurpresa"
2.21,0,2.24,0,0,0,0,-3.5,0,0,0,-0.38,0.05,0,0.05,-0.73,"AlegriaSurpresa"
0.2,0.38,1.79,0,0,0,0,-2,0,0,0,-0.06,0.03,0,0,-0.06,"AlegriaSurpresa"
0.14,0.22,1.92,0,-0.06,0,-0.06,-1.64,0.21,0,0.25,-0.18,-0.05,0,-0.05,0,"DesgostoMedo"
1.78,0,1.9,0,0,0,0.17,-1.29,0,0,0,-0.04,0.02,0,-0.06,0,"AlegriaMedoRaiva"
0,0,0,0,0,0,0,-1.91,0,0,0,-0.72,0,0,0,0,"MedoSurpresaTristeza"
0.17,0.48,1.95,0,0,0,0,0,0,0,0,0,0.09,0,0.09,0,"Neutro"
0.17,0,0.2,0,0,0,0,0,0,0,0.13,0,0.19,0,0.19,0,"Neutro"
0,0,1.85,0,0,0,0,-1.57,0,0,0,0.18,0,0,0,-0.11,"AlegriaNeutro"
0,-0.06,1.41,0,0,-0.18,0,-0.19,0,-0.03,0,-0.04,-0.05,0,-0.05,0,"Neutro"
0.11,-0.09,0,0,0,0,0,0,0,-0.1,0.17,0,0.08,0,0.08,0,"NeutroTristeza"
0,0.06,1.42,0,0,-0.37,0,-0.47,0,0,0,0,0,-0.31,-0.1,-0.31,"DesgostoMedoSurpresa"
2.2,0.05,3.77,0,0,0,0,-4.95,0,0,0,-1.33,0.05,0,0.05,0,"AlegriaSurpresaTristeza"
0,-0.04,0,0,0,0,0,-4.83,0,-0.1,0,-0.42,0,0,0,0,"AlegriaSurpresa"
0.44,0,0.49,0,0,0,0,-0.1,0.12,0,0.1,0,0.14,0,0.14,-0.07,"AlegriaSurpresa"
0.17,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Neutro"
0.28,0,1.76,0,0,0,0,0,0,0,0,0,0.19,0,0.19,0,"Neutro"
0.2,0,0.24,0,0,0,0,-0.61,0,0,0,0,0.1,0,0.1,-0.24,"NeutroSurpresa"
1.78,0.04,2.21,0,0.08,-0.18,-0.02,-0.26,0,-0.14,0,-0.41,0.07,0,-0.08,0,"SurpresaTristeza"
2.39,0,0.25,0,0,0,0,-1.45,0,0,0,-0.2,0.2,0,0.2,0,"DesgostoRaiva"
0,0,0,0,0.01,0,0.2,0,0.09,0,0,0,0.07,0,0.07,-0.71,"NeutroSurpresa"
0,-0.46,1.18,0,0,0,0,-0.1,0,0,0,0,0,0,0,-0.07,"NeutroSurpresa"
0,0.21,1.37,0,0,0,0,-1.53,0,0,0,-0.12,0,0,0,0,"AlegriaSurpresa"
0.26,0.15,2.12,0,0,0,0,0,0,0,0.15,0,0.14,0,0.14,0,"MedoTristeza"
0.2,0.48,1.79,0,0.05,0,0.21,-1.58,0,0,0.11,-0.3,-0.06,0,0,0,"MedoTristeza"
0.47,0,0.41,0,0.09,0,0.18,0,0,0,0,0,0.17,0,0.17,0,"Medo"
0.49,0,0.52,0,0,0,0,-1.29,0,0,0,-0.07,0.15,0,0.15,0,"Surpresa"
0,0.08,1.54,0,0.21,0,0.07,0,0,0,0,0,0.24,0,0.24,0,"Neutro"
1.71,-0.18,2.93,-0.16,0,0,0,-3.16,0,0.01,0,0.23,0.06,0,0.06,0,"MedoRaivaTristeza"
0.58,0,0.74,0,0.32,0,0.29,-1.64,0,0,0,-0.42,0.15,0,0.15,0,"Tristeza"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Desgosto"
1.8,0,0,0,0,0,0,-4.99,0,0,0,-0.72,0,0,0,0,"DesgostoRaiva"
0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0,"Neutro"
0,0,0.28,0,0.13,0,0.16,-1.77,0,0,0,-0.24,0.09,0,0.09,0,"DesgostoSurpresa"
0.28,0.31,1.82,0,-0.04,0,0,-3.65,0,0,0,-0.11,-0.11,0,0,-0.93,"DesgostoSurpresa"
0.26,-0.07,0.16,0.01,0,0,0,0,0,-0.1,0,-0.02,0.08,0,0.08,0,"NeutroSurpresa"
3.89,0,4.01,0,0,0,0,0,0,0,0,0,0.04,0,0.04,0,"NeutroSurpresa"
0,-0.22,1.29,0,0.09,0,0.01,-1.89,0,0,0,0.13,0.1,0,0.1,-0.17,"Medo"
1.04,0.08,2.73,0,0.02,0,0.03,-3.26,0,0,0,0.06,0.17,0,0.17,0,"Surpresa"
0.41,-0.09,0.41,0,0,0,0,-1.59,0,-0.15,0,-0.05,0.22,0,0.22,0,"DesgostoTristeza"
0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,"MedoTristeza"
1.78,0.21,3.27,0,0,0,0,-1.65,0,0,0,-0.06,0.06,0,0.06,-0.22,"Tristeza"
1.98,0.22,3.65,0,0,-0.06,0,-2.05,0,-0.03,0,-0.15,0,0,0,0,"DesgostoTristeza"
0,0,0,0,0,0,0,-1.31,0,0,0,0.18,0,0,0,0,"DesgostoMedoTristeza"
0,0,0,0,0,0,0,-1.55,0,0.05,0,-0.41,0.08,0,0.08,0,"DesgostoMedo"
0.22,0,0.19,0,0.12,0,0.21,0,0,0,0,0,0.2,0,0.2,0,"AlegriaSurpresa"
0.22,0.57,4.71,0,0,0,0,-1.89,0,0,0,-0.06,0.05,0,0.05,0,"NeutroRaiva"
0,0,0,0,0,-1.53,0,-2.92,0,0.32,0,0.18,0,0,0,0,"NeutroSurpresa"
0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.04,0,"SurpresaTristeza"
1.78,-0.23,3.06,0,0.02,0,0,0,0,-0.06,0,-0.12,-0.03,0,0,0,"Surpresa"
0,-0.27,1.39,0,-0.49,0,0,-2.37,0,0,0,0.04,-0.08,0,0.09,-0.17,"Tristeza"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MedoTristeza"
0.33,0,0.41,0,0,0,0,-0.15,0,0,0,0,0.16,0,0.16,-0.12,"Tristeza"
2.08,0,1.92,0,-0.02,0,0.08,-1.01,0.78,0,0,-0.01,-0.1,0,-0.1,-0.17,"Medo"
3.64,0,2,0,-0.07,0,-0.04,0,0,0,0,0,-0.02,0,-0.02,0,"DesgostoRaiva"
0.38,0.07,2.19,0,0.04,0,0,-0.07,0,0,0,0,-0.03,0,0,-0.03,"Neutro"
3.35,0,3.31,0,0.1,0,0.21,0,0,0,0,0,0,0,0,0,"Tristeza"
0.61,0.36,2.06,0,0,0,0,-1.91,0,0,0,-0.35,0.11,0,0.11,0,"Surpresa"
0,0,0,0,0.01,0,0,-3.54,0,0,0,-0.72,0.04,0,0.07,-0.99,"Surpresa"
0,0,0.13,0,0.55,0,0.53,0,0,0,0.11,0,0.15,0,0.15,0,"Alegria"
1.97,0.04,1.66,0,0,0,0,-0.35,0,0,0,-0.01,0.08,0,0.08,-0.14,"Neutro"
0.18,0,0.25,0,0.16,0,0.14,0,0.15,0,0.13,0,0.06,0,0.06,0,"NeutroSurpresa"
0,0,0.09,0,0,0,0,-1.63,0,0,0.07,0.21,0,0,0,0,"AlegriaNeutroSurpresa"
1.58,0,3.14,0,0.19,0,0.07,0,0,0,0,0,0.2,0,0.2,-0.71,"MedoTristeza"
0,0,0,-0.02,0,0,0,-1.75,0,0,0,-0.09,0.1,0,0.1,-0.79,"MedoSurpresaTristeza"
1.11,0,1,0,0,0,0,0,0,0,0,0,0.11,0,0.11,0,"NeutroSurpresa"
0,0,0,0,0.11,0,0.06,0,0,0,0.18,0,0.08,0,0.08,0,"AlegriaSurpresa"
1.98,0,1.9,0,0.18,0,0.06,0,0,0,0,0,0.02,0,0,0,"SurpresaTristeza"
1.16,-0.15,1.82,0,0.19,0,0.2,0,0.24,0,0.23,0,0.54,0,0.54,0,"DesgostoMedoTristeza"
0.49,0,0.64,0,0,0,0,-3.2,0,0,0.12,0.2,0.24,0,0.24,0,"DesgostoNeutroSurpresa"
0.5,0,0.42,0,0.01,0,0,0,0,0,0,0,-0.03,0,0,0,"SurpresaTristeza"
2.01,0,2.02,0,0,-0.13,0,-0.11,0.1,0,0.13,-0.02,0,0,0,0,"AlegriaSurpresa"
0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,"NeutroSurpresa"
0.1,0,0,0,0.25,0,0.08,0,0,0,0,0,0.21,0,0.21,0,"DesgostoSurpresaTristeza"
0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,"MedoSurpresa"
0,0,0,0,0.19,0,-0.01,0,0,0,0,0,0.2,0,0.2,0,"SurpresaTristeza"
4.32,-0.23,3.74,0,0.13,0,0.07,-1.49,0.2,0,0.21,-0.24,0.17,0,0.17,0,"DesgostoRaiva"
0.18,0,0.29,0,0,0,0,-1.91,0,0,0,-0.35,0.05,0,0.05,0,"DesgostoSurpresa"
1.94,0,1.81,0,0.1,0,0.17,0,0,0,0,0,0.09,0,0.09,-0.78,"AlegriaSurpresa"
