"otimism","frivolity","love","gloat","frustration","disaproval","envy","remorse","aggresiviness","rejection","rivalry","contempt","anxiety","awe","submission","coercion","class"
3.02327,10.965784,13.989054,0,10.965784,9.380822,20.931569,9.380822,0,0,0,0,10.965784,9.380822,20.931569,9.380822,"Raiva"
6.573467,0,6.573467,0,0,0,0,8.380822,0,0,0,8.380822,0,0,0,0,"Medo"
21.954838,8.158429,29.305913,0,6.573467,0,6.573467,0,10.965784,0,10.965784,0,6.573467,0,6.573467,0,"Raiva"
8.643856,8.158429,16.802286,0,7.795859,0,7.795859,10.965784,0,0,0,10.965784,20.996109,0,20.996109,0,"Tristeza"
17.683641,8.965784,19.931569,0,0,10.965784,10.965784,11.512662,9.380822,0,9.380822,11.512662,0,19.931569,19.931569,0,"Raiva"
0,8.965784,8.965784,0,0,0,0,0,0,0,0,0,7.380822,0,7.380822,0,"Desgosto"
7.265345,0,0,0,0,0,0,0,10.965784,0,0,10.965784,7.265345,0,0,0,"Alegria"
30.448452,0,30.448452,0,0,0,0,5.083141,0,0,0,5.083141,30.448452,0,30.448452,0,"Neutro"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Surpresa"
29.089998,17.60964,46.699638,0,0,0,0,9.965784,0,0,0,9.965784,18.124214,0,18.124214,0,"Neutro"
10.965784,20.931569,41.863137,0,0,7.643856,0,7.643856,10.965784,0,10.965784,0,0,9.965784,15.844106,0,"Tristeza"
16.259143,0,19.124214,0,19.60964,0,19.60964,5.756331,0,0,0,5.756331,19.60964,0,27.76807,0,"Tristeza"
0,11.435714,8.965784,0,0,0,0,0,0,11.435714,0,0,0,0,0,7.795859,"Tristeza"
7.265345,0,7.265345,0,15.539251,0,7.158429,8.380822,0,0,0,0,28.522452,0,20.141631,8.380822,"Tristeza"
22.954838,0,33.920623,0,4.53952,9.380822,0,0,0,9.380822,0,0,21.663733,0,17.124214,0,"Neutro"
0,10.965784,10.965784,0,0,9.380822,0,9.380822,0,9.380822,0,9.380822,0,0,0,0,"Surpresa"
27.575425,0,34.733854,0,0,0,0,0,8.965784,0,16.124214,0,18.60964,0,18.60964,0,"Neutro"
0,0,8.965784,0,0,10.965784,0,10.965784,0,10.965784,7.643856,10.965784,0,0,8.380822,0,"Tristeza"
0,21.931569,21.931569,0,0,0,0,0,0,0,0,0,0,0,0,0,"Neutro"
0,7.795859,7.795859,0,4.53952,0,0,0,0,0,0,0,4.53952,0,0,0,"Raiva"
34.248427,0,34.248427,0,23.557503,0,23.557503,0,0,0,0,0,47.188069,0,47.188069,0,"Surpresa"
8.965784,0,17.124214,0,0,0,0,7.158429,0,6.573467,0,13.731896,14.683641,0,14.683641,0,"Alegria"
9.965784,0,9.965784,0,30.90531,0,15.061204,19.346606,4.878321,6.573467,0,6.573467,26.026988,0,15.061204,19.346606,"Neutro"
29.575425,8.965784,38.541209,0,0,0,0,7.643856,9.965784,0,9.965784,0,8.643856,0,8.643856,7.643856,"Neutro"
0,0,0,0,0,0,0,5.380822,0,0,0,5.380822,0,0,0,0,"Medo"
17.761644,5.717857,8.380822,0,10.965784,0,10.965784,0,0,5.717857,0,5.506353,20.346606,0,10.965784,0,"Raiva"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Medo"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Medo"
0,0,0,0,8.643856,0,8.643856,0,0,0,0,8.380822,8.643856,0,8.643856,10.965784,"Surpresa"
3.02327,17.124214,11.181699,0,0,0,0,0,0,0,0,0,4.556393,0,4.556393,0,"Surpresa"
0,0,0,0,8.643856,0,8.643856,0,0,0,0,0,8.643856,0,8.643856,0,"Alegria"
0,19.60964,19.60964,0,8.965784,0,8.965784,0,0,6.573467,0,6.573467,8.965784,0,8.965784,0,"Surpresa"
0,9.965784,9.965784,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tristeza"
9.965784,9.965784,19.931569,0,4.878321,0,0,0,4.878321,0,0,0,9.965784,0,9.965784,0,"Neutro"
26.437921,0,18.931569,0,18.231129,0,0,39.137669,14.771697,0,0,35.703266,29.897353,0,18.931569,16.722115,"Neutro"
0,0,0,0,0,0,0,20.346606,0,0,0,10.965784,18.124214,0,18.124214,0,"Tristeza"
24.224928,20.346606,38.055782,0,0,0,0,0,0,0,0,0,33.248427,0,41.406857,0,"Tristeza"
9.380822,0,9.380822,0,0,0,0,10.839472,9.965784,0,9.965784,5.083141,9.380822,0,9.380822,5.756331,"Tristeza"
10.819129,0,17.977558,0,0,0,0,0,0,0,0,0,7.795859,0,7.795859,0,"Neutro"
19.931569,0,19.931569,0,8.380822,10.965784,0,37.693212,0,0,0,18.346606,42.249605,20.931569,33.868784,29.31239,"Surpresa"
0,16.539251,16.539251,0,0,0,8.380822,0,0,0,0,0,0,0,8.380822,0,"Medo"
0,16.346606,16.346606,0,4.878321,0,0,0,4.878321,0,0,0,0,0,0,0,"Neutro"
0,0,0,0,0,0,0,8.158429,0,0,0,0,0,0,0,8.158429,"Tristeza"
16.124214,0,16.124214,0,0,0,0,0,0,0,0,0,14.539251,0,14.539251,0,"Alegria"
0,0,0,0,0,10.965784,0,16.722115,0,0,0,0,19.931569,0,19.931569,5.756331,"Neutro"
0,14.196859,14.196859,0,0,9.965784,0,9.965784,0,9.965784,0,9.965784,8.965784,0,8.965784,0,"Neutro"
0,7.643856,13.361713,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tristeza"
0,0,7.643856,0,0,0,0,11.137153,0,0,7.643856,16.346606,0,0,0,5.756331,"Tristeza"
18.931569,0,18.931569,0,0,0,0,9.380822,0,0,0,9.380822,18.931569,0,18.931569,0,"Tristeza"
18.472137,9.965784,28.437921,0,0,0,0,8.380822,20.346606,9.380822,20.346606,17.761644,18.472137,0,18.472137,0,"Surpresa"
14.60964,0,14.60964,0,0,0,0,0,10.965784,0,10.965784,0,14.60964,0,14.60964,0,"Tristeza"
8.380822,0,8.380822,0,6.643856,0,6.643856,8.643856,0,0,0,0,15.024678,0,15.024678,8.643856,"Tristeza"
0,0,10.965784,0,0,0,0,0,0,0,0,0,8.965784,0,8.965784,0,"Neutro"
0,0,0,0,0,9.965784,0,9.965784,0,0,0,0,4.556393,9.965784,4.556393,9.965784,"Tristeza"
8.965784,7.506353,16.472137,0,6.573467,0,6.573467,0,0,0,0,0,11.12986,0,11.12986,0,"Tristeza"
6.573467,20.931569,16.539251,10.965784,0,0,0,0,0,10.965784,0,10.965784,6.573467,0,6.573467,0,"Medo"
0,10.965784,10.965784,0,9.380822,0,9.380822,0,0,0,0,0,16.098679,0,16.098679,9.380822,"Alegria"
14.539251,0,21.505035,0,10.965784,0,10.965784,5.083141,0,0,0,5.083141,18.931569,0,18.931569,0,"Neutro"
0,20.931569,10.965784,0,4.878321,0,7.643856,0,4.878321,0,0,0,0,0,7.643856,0,"Neutro"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tristeza"
3.02327,0,3.02327,0,0,0,0,9.965784,0,10.965784,0,10.965784,0,0,0,9.965784,"Desgosto"
15.646166,0,15.646166,0,0,0,0,7.265345,0,0,0,0,15.646166,0,15.646166,0,"Neutro"
0,0,14.098679,0,0,0,0,0,0,0,0,0,0,0,0,0,"Neutro"
0,0,0,0,10.965784,8.643856,10.965784,8.643856,0,8.643856,0,8.643856,0,0,0,0,"Desgosto"
5.643856,15.802286,14.287712,0,4.53952,0,0,0,0,0,0,0,14.739769,0,10.20025,0,"Medo"
7.965784,18.231573,14.761644,0,0,0,0,0,0,20.07957,8.643856,0,14.761644,0,14.761644,0,"Neutro"
10.965784,14.781821,25.747606,0,0,0,0,5.756331,10.965784,0,10.965784,5.756331,0,9.965784,15.844106,0,"Alegria"
0,0,0,0,9.965784,0,9.965784,5.083141,0,0,0,5.083141,9.965784,0,9.965784,0,"Neutro"
0,0,0,0,8.965784,0,8.965784,9.380822,7.795859,0,7.795859,9.380822,8.965784,0,8.965784,0,"Tristeza"
0,0,0,0,0,0,0,0,0,0,0,0,4.556393,0,4.556393,0,"Neutro"
30.956247,6.878321,37.834568,0,8.643856,10.965784,8.643856,29.089998,0,0,0,18.124214,33.219281,0,33.219281,0,"Tristeza"
0,0,0,0,8.158429,0,8.158429,0,8.158429,0,8.158429,0,0,0,0,0,"Tristeza"
3.02327,15.802286,25.983985,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alegria"
9.965784,0,0,0,9.965784,0,9.965784,10.965784,19.931569,0,9.965784,10.965784,9.965784,0,9.965784,0,"Neutro"
0,7.380822,7.380822,0,13.505304,0,8.965784,5.756331,0,0,0,0,13.505304,0,8.965784,5.756331,"Neutro"
25.920073,0,25.920073,0,0,0,0,8.158429,0,0,0,0,5.717857,0,5.717857,8.158429,"Alegria"
18.346606,0,18.346606,0,10.965784,10.965784,0,21.931569,0,10.965784,0,10.965784,20.931569,0,9.965784,10.965784,"Surpresa"
8.965784,0,16.60964,0,7.965784,0,7.965784,7.965784,0,0,7.643856,0,16.931569,0,16.931569,0,"Surpresa"
0,0,0,0,7.795859,0,7.795859,0,6.380822,0,6.380822,0,7.795859,0,7.795859,0,"Desgosto"
17.231129,0,25.611951,0,16.60964,0,16.60964,23.687899,0,0,0,17.931569,33.840769,0,33.840769,5.756331,"Medo"
0,0,0,0,19.346606,0,9.380822,20.931569,0,0,0,10.965784,19.346606,0,9.380822,9.965784,"Neutro"
16.024678,0,16.024678,0,0,0,0,0,9.965784,0,9.965784,0,23.083572,0,23.083572,0,"Neutro"
0,8.158429,8.158429,0,18.346606,0,8.380822,19.931569,0,0,0,9.965784,18.346606,0,17.024678,9.965784,"Neutro"
0,0,0,0,0,0,0,7.158429,0,0,0,7.158429,7.058894,0,7.058894,0,"Tristeza"
17.012324,0,17.012324,0,0,10.965784,0,19.346606,0,0,0,0,0,10.965784,5.878321,19.346606,"Tristeza"
0,20.931569,27.039372,0,9.965784,0,9.965784,7.158429,0,0,6.107803,7.158429,9.965784,0,9.965784,0,"Surpresa"
10.965784,7.643856,18.60964,0,15.844106,0,0,16.048926,4.878321,0,0,5.083141,18.231129,0,7.265345,10.965784,"Neutro"
0,0,0,0,0,7.643856,0,13.400187,0,0,0,5.756331,7.158429,7.643856,7.158429,7.643856,"Alegria"
7.643856,0,7.643856,0,0,0,0,17.287712,0,0,0,17.287712,7.643856,0,7.643856,0,"Tristeza"
6.506353,0,6.506353,0,10.965784,0,10.965784,9.380822,0,0,0,0,10.965784,0,10.965784,9.380822,"Neutro"
0,5.92139,5.92139,0,10.965784,0,10.965784,0,0,0,0,5.506353,10.965784,0,10.965784,0,"Tristeza"
21.369876,0,11.404092,0,0,0,0,0,0,0,0,0,8.380822,0,8.380822,0,"Tristeza"
17.231129,8.965784,26.196913,0,0,0,0,0,0,0,0,0,18.231129,0,24.10945,0,"Medo"
0,9.965784,17.60964,0,15.761644,0,15.761644,0,0,9.965784,17.60964,0,15.761644,0,15.761644,0,"Desgosto"
8.643856,19.931569,18.60964,0,10.965784,0,10.965784,13.591719,0,0,0,13.591719,19.60964,0,19.60964,0,"Alegria"
0,13.591719,13.591719,0,9.756643,0,0,8.380822,9.756643,0,0,8.380822,14.761644,0,14.761644,0,"Neutro"
16.761644,0,16.761644,0,0,0,0,31.31239,7.795859,0,7.795859,0,8.965784,0,8.965784,9.380822,"Surpresa"
16.844106,0,16.844106,0,0,10.965784,0,20.931569,9.965784,0,9.965784,9.965784,6.878321,10.965784,6.878321,10.965784,"Medo"
0,28.253497,28.253497,0,8.380822,0,8.380822,0,0,0,0,0,8.380822,0,8.380822,0,"Alegria"
0,9.380822,20.346606,0,9.965784,0,9.965784,5.756331,0,0,0,0,17.124214,0,17.124214,5.756331,"Surpresa"
21.784913,32.897353,54.682266,0,8.380822,0,8.380822,0,0,10.965784,10.965784,0,27.142465,10.965784,38.10825,0,"Neutro"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Surpresa"
25.267996,0,30.985853,0,0,0,0,7.380822,10.965784,0,10.965784,15.761644,15.954289,0,15.954289,0,"Surpresa"
9.965784,0,9.965784,0,0,0,0,8.965784,0,0,0,8.965784,0,0,0,0,"Neutro"
23.098071,0,23.098071,0,0,0,0,10.965784,0,0,0,10.965784,9.965784,0,9.965784,0,"Medo"
0,7.380822,7.380822,0,0,0,0,0,0,0,0,0,0,0,0,0,"Desgosto"
0,0,0,0,0,0,0,8.643856,0,0,0,0,0,0,0,8.643856,"Medo"
9.965784,9.380822,19.346606,0,0,10.965784,0,16.048926,0,0,0,5.083141,9.965784,10.965784,9.965784,10.965784,"Tristeza"
17.539251,0,17.539251,0,0,0,0,10.965784,0,0,0,10.965784,0,0,0,0,"Alegria"
10.965784,0,10.965784,0,0,0,0,8.965784,0,0,0,8.965784,20.931569,0,20.931569,0,"Surpresa"
10.965784,0,18.124214,0,0,0,0,0,0,0,0,0,10.965784,0,10.965784,0,"Surpresa"
7.158429,0,0,0,4.878321,9.380822,0,9.380822,4.878321,0,0,6.380822,7.158429,9.380822,0,9.380822,"Surpresa"
5.293359,0,8.158429,0,17.539251,0,17.539251,0,0,0,0,0,17.539251,0,25.697681,0,"Medo"
17.012324,9.965784,16.012324,0,0,0,0,5.756331,0,0,0,5.756331,0,0,0,0,"Medo"
9.380822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tristeza"
9.965784,8.380822,18.346606,7.643856,0,10.965784,0,21.931569,0,0,0,10.965784,17.124214,0,17.124214,7.643856,"Medo"
10.965784,4.816037,15.781821,0,0,7.265345,0,7.265345,0,7.265345,0,7.265345,20.346606,0,20.346606,0,"Desgosto"
7.965784,14.176681,22.142465,0,7.265345,0,0,23.174545,7.265345,0,0,15.909201,0,0,0,0,"Medo"
0,0,0,0,0,0,0,0,0,0,7.158429,0,7.158429,0,7.158429,0,"Desgosto"
6.058894,0,6.058894,0,0,0,0,8.965784,0,0,0,8.965784,14.217323,0,14.217323,0,"Alegria"
16.646166,9.380822,26.026988,0,0,0,0,5.756331,0,0,0,0,16.646166,0,16.646166,5.756331,"Alegria"
0,0,0,0,8.643856,0,8.643856,7.643856,0,0,0,7.643856,15.802286,0,15.802286,0,"Desgosto"
12.989054,0,12.989054,0,10.965784,0,0,5.380822,0,0,0,5.380822,10.965784,0,0,7.965784,"Desgosto"
17.761644,8.965784,26.727428,0,0,0,0,15.931569,0,0,0,15.931569,9.380822,0,9.380822,0,"Tristeza"
7.795859,0,7.795859,0,16.024678,0,16.024678,0,0,0,0,6.380822,23.820537,0,23.820537,0,"Neutro"
6.506353,0,6.506353,0,0,0,0,0,0,0,0,0,0,0,0,0,"Surpresa"
3.02327,6.643856,9.667126,0,10.965784,0,10.965784,0,0,0,0,0,10.965784,0,10.965784,0,"Tristeza"
0,19.931569,19.931569,0,0,0,0,0,0,0,0,0,16.761644,0,16.761644,0,"Desgosto"
0,8.965784,8.965784,0,0,0,0,0,0,0,0,0,0,0,0,0,"Surpresa"
7.795859,8.643856,16.439715,0,0,9.965784,0,18.346606,0,9.965784,0,9.965784,10.965784,0,10.965784,0,"Neutro"
16.887174,0,16.887174,0,0,0,0,0,0,0,0,7.965784,0,0,0,0,"Medo"
0,0,0,0,18.798663,0,9.380822,0,4.878321,0,0,0,13.920341,0,9.380822,0,"Surpresa"
0,9.380822,19.346606,0,4.878321,0,0,9.965784,4.878321,0,0,9.965784,0,0,0,0,"Desgosto"
0,0,8.158429,0,0,0,0,8.380822,0,0,0,8.380822,0,0,0,0,"Medo"
18.761644,0,9.380822,0,8.643856,0,8.643856,0,0,0,0,0,25.990462,0,25.990462,0,"Surpresa"
8.158429,8.965784,17.124214,0,0,0,0,0,0,0,0,0,8.158429,0,8.158429,0,"Tristeza"
0,4.816037,4.816037,0,7.158429,0,0,13.664782,0,0,0,0,7.158429,0,0,13.664782,"Desgosto"
0,0,0,0,6.265345,0,6.265345,8.158429,0,0,0,7.965784,6.265345,0,6.265345,8.158429,"Tristeza"
0,0,0,0,19.856378,0,7.158429,19.124214,0,0,0,0,41.787947,0,29.089998,8.158429,"Medo"
0,0,0,0,0,0,0,0,0,0,0,0,10.965784,0,10.965784,0,"Neutro"
0,18.761644,9.380822,9.380822,0,0,0,18.024678,0,0,0,18.024678,0,0,0,0,"Tristeza"
18.346606,0,18.346606,0,15.522178,0,6.878321,0,9.965784,0,9.965784,0,23.902999,0,15.259143,0,"Tristeza"
13.989054,0,13.989054,0,0,0,0,0,0,0,0,0,10.965784,0,10.965784,0,"Tristeza"
17.931569,0,17.931569,0,0,0,0,19.931569,0,0,0,19.931569,17.931569,0,17.931569,0,"Desgosto"
18.931569,0,18.931569,0,0,0,0,17.231129,6.380822,0,6.380822,9.965784,18.931569,0,18.931569,0,"Neutro"
17.346606,5.92139,30.426426,0,0,0,0,0,0,0,0,0,29.089998,0,29.089998,0,"Medo"
10.965784,0,32.897353,0,0,0,0,0,0,0,0,0,0,0,0,0,"Neutro"
10.965784,0,0,0,0,0,0,5.756331,9.965784,0,9.965784,0,10.965784,0,0,16.722115,"Neutro"
7.965784,0,7.965784,0,0,0,0,0,7.965784,0,7.965784,9.965784,0,0,0,0,"Neutro"
21.931569,8.158429,42.773639,0,6.573467,0,6.573467,10.965784,0,0,9.965784,10.965784,28.505035,0,28.505035,0,"Tristeza"
3.02327,0,10.288614,0,10.965784,0,10.965784,0,0,0,0,0,10.965784,0,18.231129,0,"Tristeza"
0,0,0,0,6.878321,0,6.878321,7.380822,0,0,0,7.380822,15.036751,0,15.036751,0,"Tristeza"
0,0,0,0,0,0,0,0,0,10.965784,0,6.380822,0,0,0,0,"Alegria"
20.741586,0,26.849389,0,13.036751,0,19.124214,5.756331,4.878321,0,6.107803,0,37.280837,0,48.246621,5.756331,"Desgosto"
32.33566,0,32.33566,0,9.965784,0,0,17.60964,0,0,0,7.643856,40.863137,0,30.897353,9.965784,"Neutro"
9.965784,0,9.965784,0,0,8.158429,0,17.539251,0,8.158429,0,17.539251,10.965784,0,10.965784,0,"Raiva"
0,0,0,0,0,0,0,8.965784,0,0,0,8.965784,4.556393,0,4.556393,0,"Desgosto"
5.92139,0,5.92139,0,9.380822,0,9.380822,21.931569,0,0,0,21.931569,20.346606,0,20.346606,0,"Tristeza"
0,0,0,0,0,0,0,0,0,0,0,0,0,17.931569,0,17.931569,"Alegria"
12.421794,15.287712,33.817309,0,9.756643,0,0,7.643856,9.756643,0,6.107803,7.643856,12.421794,0,12.421794,0,"Neutro"
28.089998,4.816037,32.906035,0,0,0,0,0,0,0,0,0,32.646391,0,32.646391,0,"Raiva"
23.33511,10.965784,27.142465,0,0,0,0,16.931569,0,0,0,7.965784,28.841463,0,21.683034,0,"Tristeza"
13.989054,0,13.989054,0,0,0,0,0,10.965784,0,10.965784,0,0,0,0,0,"Tristeza"
9.380822,13.591719,22.97254,0,10.965784,0,10.965784,6.158429,0,0,0,6.158429,31.31239,0,31.31239,0,"Neutro"
16.012324,0,16.012324,0,30.897353,0,30.897353,7.795859,0,0,0,7.795859,40.863137,0,40.863137,0,"Surpresa"
18.761644,0,18.761644,0,10.965784,0,0,10.965784,0,0,0,0,28.727428,0,17.761644,10.965784,"Alegria"
25.4795,0,18.761644,0,27.505035,8.158429,27.505035,10.965784,0,8.158429,0,6.643856,43.266679,0,43.266679,0,"Neutro"
0,10.965784,10.965784,0,19.124214,0,10.965784,8.158429,0,0,0,0,19.124214,0,10.965784,8.158429,"Surpresa"
37.10825,0,37.10825,10.965784,0,10.965784,0,17.761644,0,10.965784,0,17.761644,0,0,0,0,"Tristeza"
10.965784,0,0,0,4.53952,0,0,7.795859,0,0,0,7.795859,11.335379,0,6.795859,0,"Medo"
9.965784,0,9.965784,0,0,0,0,0,0,0,0,0,8.380822,0,8.380822,0,"Tristeza"
23.954838,0,23.954838,0,8.965784,0,0,8.965784,0,0,0,5.506353,19.931569,0,10.965784,16.761644,"Surpresa"
19.369876,0,19.369876,0,9.380822,0,9.380822,9.965784,9.965784,0,9.965784,0,15.761644,0,15.761644,0,"Surpresa"
3.02327,9.965784,12.989054,0,4.53952,0,0,0,0,0,0,0,9.095913,0,4.556393,0,"Desgosto"
18.282413,0,12.989054,0,5.680382,0,5.680382,8.380822,0,0,0,8.380822,15.646166,0,15.646166,0,"Tristeza"
33.113268,0,43.079052,0,0,20.931569,0,27.437921,8.158429,0,8.158429,0,21.931569,9.965784,21.931569,16.472137,"Raiva"
0,0,0,0,10.965784,0,0,18.761644,0,0,0,7.795859,19.124214,0,8.158429,10.965784,"Tristeza"
23.460641,0,23.460641,0,4.878321,0,0,16.60964,4.878321,0,0,16.60964,9.380822,0,9.380822,0,"Tristeza"
0,17.683641,10.965784,6.717857,0,0,0,0,0,0,0,0,0,0,0,0,"Neutro"
8.643856,17.346606,25.990462,0,0,0,0,7.795859,0,0,0,7.795859,8.643856,0,8.643856,0,"Desgosto"
34.0005,13.887174,41.169817,0,0,0,0,0,0,0,0,0,27.282643,0,27.282643,0,"Surpresa"
0,10.965784,10.965784,0,0,0,0,0,0,10.965784,10.965784,0,0,0,0,0,"Desgosto"
8.965784,8.965784,17.931569,0,0,8.643856,0,8.643856,0,8.643856,0,8.643856,0,0,0,0,"Tristeza"
12.421794,18.60964,21.06565,0,0,0,0,16.346606,0,0,0,16.346606,12.421794,9.965784,12.421794,9.965784,"Neutro"
15.931569,9.380822,25.31239,0,28.31239,0,19.931569,8.380822,0,9.380822,9.380822,17.287712,28.31239,0,19.931569,8.380822,"Medo"
15.591719,0,15.591719,0,0,0,0,8.643856,0,0,0,6.643856,0,0,0,8.643856,"Tristeza"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Surpresa"
8.965784,0,8.965784,0,8.380822,0,8.380822,0,0,0,0,0,35.693212,0,35.693212,0,"Neutro"
10.819129,9.965784,20.784913,0,0,0,0,0,0,9.965784,9.965784,0,7.795859,0,7.795859,0,"Medo"
0,15.439715,15.439715,0,15.287712,0,0,15.287712,15.287712,0,0,15.287712,0,0,0,0,"Desgosto"
14.259143,0,8.965784,0,8.643856,0,8.643856,9.380822,8.965784,0,8.965784,9.380822,15.802286,0,15.802286,0,"Neutro"
24.253497,0,24.253497,0,8.965784,0,8.965784,0,0,0,0,8.380822,24.253497,0,24.253497,0,"Neutro"
0,8.158429,8.158429,0,12.335379,0,7.795859,7.506353,0,0,0,7.506353,12.335379,0,7.795859,0,"Medo"
18.931569,7.158429,29.897353,0,9.965784,0,9.965784,5.756331,0,0,0,0,27.31239,0,27.31239,5.756331,"Tristeza"
0,11.435714,0,0,0,0,0,7.506353,0,11.435714,0,0,9.380822,0,9.380822,7.506353,"Tristeza"
6.380822,0,6.380822,0,0,0,0,0,0,0,0,0,0,0,0,0,"Neutro"
3.02327,10.965784,12.989054,0,10.965784,0,10.965784,0,0,0,0,0,10.965784,0,10.965784,0,"Tristeza"
16.646166,6.643856,29.007879,0,4.53952,0,0,10.965784,0,6.965784,0,6.965784,29.344115,0,24.804596,10.965784,"Medo"
0,0,0,0,6.643856,0,6.643856,6.380822,0,0,0,6.380822,6.643856,0,6.643856,0,"Medo"
0,0,0,0,0,0,0,36.541209,0,0,0,17.656562,4.556393,0,4.556393,17.931569,"Medo"
6.380822,10.965784,6.380822,0,0,0,15.287712,0,0,0,0,0,6.380822,0,21.668534,0,"Neutro"
15.825555,0,15.825555,0,0,0,0,40.075914,0,0,0,32.810569,11.361713,0,11.361713,7.265345,"Medo"
9.965784,0,0,0,0,0,0,0,0,0,0,0,9.965784,0,0,0,"Medo"
0,0,0,0,0,0,0,6.506353,0,0,0,0,0,0,0,6.506353,"Surpresa"
0,0,0,0,0,0,0,6.643856,0,0,0,15.024678,0,0,0,7.158429,"Desgosto"
16.170204,0,25.135988,0,0,0,0,0,0,0,0,0,0,0,8.965784,0,"Tristeza"
7.795859,10.965784,28.727428,0,8.643856,0,8.643856,7.643856,0,0,0,0,19.60964,10.965784,30.575425,7.643856,"Neutro"
6.158429,10.965784,17.124214,0,0,0,8.380822,0,0,0,0,0,6.158429,0,25.505035,0,"Medo"
13.989054,6.717857,13.989054,6.717857,0,6.380822,0,16.346606,0,0,0,9.965784,10.965784,6.380822,10.965784,6.380822,"Neutro"
21.607952,0,20.562521,0,0,0,0,20.893484,9.380822,0,9.380822,20.893484,0,0,0,0,"Surpresa"
0,0,0,0,15.505304,8.965784,10.965784,9.965784,10.965784,0,10.965784,7.965784,4.53952,8.965784,0,9.965784,"Surpresa"
0,8.643856,8.643856,0,4.53952,0,0,0,0,0,0,0,10.045872,0,5.506353,0,"Medo"
0,7.643856,7.643856,0,0,0,0,0,0,0,0,0,8.643856,0,8.643856,0,"Neutro"
16.346606,0,6.380822,0,7.643856,0,0,14.150209,0,0,0,0,14.024678,0,6.380822,14.150209,"Alegria"
0,4.816037,4.816037,0,0,0,0,9.380822,0,0,10.965784,9.380822,4.556393,0,4.556393,0,"Raiva"
0,0,0,0,0,0,0,9.965784,0,0,0,9.965784,0,0,0,0,"Surpresa"
17.346606,17.844106,35.190712,0,0,0,0,0,0,0,0,0,17.346606,0,17.346606,0,"Surpresa"
9.380822,10.965784,20.346606,0,0,0,0,0,0,0,0,0,0,0,0,0,"Neutro"
9.965784,0,15.683641,0,0,10.965784,10.965784,0,0,0,9.965784,0,9.965784,0,9.965784,0,"Tristeza"
17.761644,10.965784,50.658996,0,0,0,0,0,0,0,21.931569,5.506353,7.795859,0,7.795859,9.380822,"Alegria"
40.281786,0,33.563929,0,0,0,0,0,8.158429,0,8.158429,0,25.4055,0,25.4055,0,"Tristeza"
0,8.158429,8.158429,0,0,0,0,0,0,0,0,0,0,0,0,0,"Neutro"
31.897353,19.124214,61.987351,0,0,0,0,0,10.965784,0,10.965784,10.965784,9.965784,0,20.931569,0,"Neutro"
6.506353,0,6.506353,0,0,9.380822,0,9.380822,0,9.380822,0,9.380822,0,0,0,0,"Medo"
3.02327,0,3.02327,0,0,0,0,0,0,0,0,0,0,0,0,0,"Desgosto"
8.965784,8.643856,17.60964,0,0,0,0,0,10.965784,0,10.965784,0,8.965784,0,8.965784,0,"Medo"
0,13.435714,0,13.435714,0,0,0,10.965784,0,0,0,10.965784,0,0,0,7.158429,"Alegria"
7.643856,0,7.643856,0,31.826964,0,16.539251,15.287712,7.643856,0,0,7.643856,31.826964,0,24.183107,7.643856,"Neutro"
12.77675,0,6.058894,0,0,0,0,7.643856,0,0,0,7.643856,6.058894,0,6.058894,0,"Neutro"
0,0,0,0,0,0,0,0,0,0,0,6.380822,0,0,0,0,"Tristeza"
12.253849,0,12.253849,0,0,0,0,0,0,6.573467,0,6.573467,12.253849,0,12.253849,0,"Neutro"
0,24.162643,24.162643,0,0,10.965784,0,10.965784,0,0,0,0,4.556393,10.965784,4.556393,10.965784,"Neutro"
0,9.965784,9.965784,0,0,0,0,8.158429,0,0,0,8.158429,0,0,0,0,"Medo"
8.965784,7.265345,16.231129,0,4.53952,0,0,0,0,0,0,0,13.505304,9.965784,18.931569,0,"Neutro"
0,0,0,0,28.575425,0,28.575425,7.965784,0,6.573467,0,6.573467,28.575425,0,28.575425,7.965784,"Surpresa"
3.02327,0,3.02327,0,0,0,0,0,0,0,0,8.380822,4.556393,0,4.556393,0,"Medo"
6.573467,0,6.573467,0,0,8.965784,0,25.727428,0,0,0,0,8.965784,8.965784,8.965784,25.727428,"Medo"
0,19.346606,16.646166,9.965784,4.878321,0,0,0,4.878321,0,0,0,9.965784,0,17.231129,0,"Surpresa"
9.965784,0,9.965784,0,6.265345,0,6.265345,0,0,0,0,0,16.231129,0,16.231129,0,"Surpresa"
18.346606,6.878321,25.224928,0,0,0,0,0,0,0,0,0,25.611951,0,25.611951,0,"Tristeza"
9.965784,0,9.965784,0,0,0,0,20.931569,0,0,0,20.931569,9.965784,0,9.965784,0,"Tristeza"
