"ecstasy","joy","serenity","pensiveness","sadness","grief","vigilance","anticipation","interest","distraction","surprise","amazement","rage","anger","annoyance","apprehension","fear","terror","admiration","trust","acceptance","boredom","disgust","loathing","desgosto"
0,0,30.386391,0,0,0,0,0,24.668534,5.717857,0,0,0,0,5.717857,24.668534,0,0,0,0,16.024678,14.361713,0,0,FALSE
6.717857,0,15.931569,33.584688,10.965784,0,0,0,15.931569,51.268329,0,0,10.965784,0,21.931569,34.302544,0,0,0,6.965784,34.16965,15.098679,0,10.965784,TRUE
16.683641,0,0,8.643856,0,6.506353,9.965784,0,8.643856,13.224209,0,0,0,0,0,25.327497,0,6.506353,9.965784,0,8.643856,6.717857,0,6.506353,TRUE
29.897353,0,0,15.98712,8.965784,0,0,0,4.556393,20.396511,29.897353,0,8.965784,0,8.158429,37.726044,0,0,10.965784,18.931569,7.828691,8.158429,8.965784,0,TRUE
12.32239,0,8.380822,27.31239,7.643856,0,0,0,14.761644,36.081777,4.816037,0,0,0,16.346606,39.312852,0,0,0,4.816037,14.761644,28.437921,7.643856,0,FALSE
5.92139,0,23.33511,0,0,0,0,0,23.33511,0,5.92139,0,0,0,0,29.256501,0,0,5.92139,0,23.33511,0,0,0,TRUE
10.667126,0,0,3.272297,0,0,3.02327,0,0,3.272297,0,7.643856,0,0,0,13.939423,0,0,10.667126,0,3.272297,0,0,0,FALSE
5.92139,0,0,9.380822,0,8.643856,15.302212,0,0,8.643856,0,0,0,8.643856,0,15.302212,0,0,0,0,0,15.302212,0,8.643856,FALSE
0,0,8.965784,25.363416,0,17.346606,8.380822,0,20.442026,12.887174,0,9.965784,12.887174,0,0,28.822847,0,9.965784,8.380822,0,14.646166,5.795859,0,22.852959,FALSE
18.346606,0,8.158429,52.519396,0,18.60964,9.380822,0,44.916182,24.990462,9.380822,8.965784,0,18.60964,0,79.024431,0,0,9.380822,8.965784,44.916182,15.761644,0,8.643856,FALSE
0,0,10.965784,0,0,0,0,0,10.965784,0,0,0,0,0,0,10.965784,0,0,0,0,10.965784,0,0,0,FALSE
3.02327,0,0,40.303051,0,0,3.02327,0,12.664782,27.638269,0,0,0,0,10.965784,32.360536,0,0,3.02327,0,15.937079,16.722115,0,7.643856,TRUE
0,0,8.643856,14.761644,0,7.965784,0,0,14.761644,16.60964,0,0,7.965784,0,9.965784,13.439715,0,0,0,0,9.965784,13.439715,0,7.965784,FALSE
13.287712,0,0,9.380822,0,0,0,0,9.380822,0,0,13.287712,0,0,0,22.668534,0,0,13.287712,0,9.380822,0,0,0,FALSE
0,7.795859,8.965784,6.878321,0,0,7.795859,0,15.844106,0,0,0,0,0,0,23.639965,0,0,0,0,23.639965,0,0,0,FALSE
7.965784,0,7.158429,17.287712,0,0,0,0,15.802286,8.643856,7.965784,0,0,0,8.643856,23.76807,0,0,0,7.965784,15.802286,8.643856,0,0,FALSE
0,8.380822,7.158429,7.380822,0,0,0,0,14.539251,0,8.380822,0,0,0,0,22.920073,0,0,8.380822,0,7.380822,7.158429,0,0,FALSE
10.965784,0,0,30.089998,0,0,0,10.965784,0,30.089998,0,0,0,0,21.931569,19.124214,0,0,8.158429,0,10.965784,21.931569,0,0,FALSE
8.643856,0,0,27.505035,0,0,0,0,16.539251,10.965784,0,8.643856,0,0,8.158429,27.990462,0,0,8.643856,8.380822,8.158429,10.965784,0,0,FALSE
5.92139,0,18.761644,26.476466,0,8.965784,5.92139,0,25.891504,28.31239,0,0,0,0,18.346606,41.778678,0,0,0,0,31.061429,20.098071,0,8.965784,FALSE
0,0,6.107803,28.575425,0,0,0,0,17.60964,17.073588,0,0,0,0,17.073588,17.60964,0,0,0,0,23.717444,10.965784,0,0,FALSE
19.931569,8.158429,32.292333,15.505304,0,0,0,11.360764,15.505304,20.931569,17.124214,10.965784,0,0,10.965784,64.92185,0,0,19.124214,8.965784,32.292333,15.505304,0,0,FALSE
8.158429,0,19.931569,30.897353,0,0,0,8.965784,10.965784,39.055782,0,0,8.965784,0,0,50.021567,0,0,10.965784,8.965784,10.965784,28.089998,0,0,FALSE
0,0,8.965784,31.77038,0,0,0,0,30.77038,9.965784,0,0,0,0,0,40.736164,0,0,0,0,23.611951,17.124214,0,0,TRUE
0,0,17.346606,28.505035,0,0,0,0,6.380822,39.47082,0,0,0,0,32.897353,12.954289,0,0,0,0,12.954289,32.897353,0,0,FALSE
6.965784,0,0,8.158429,0,17.472137,0,0,8.158429,24.437921,0,0,0,0,10.965784,15.124214,0,6.506353,6.965784,8.158429,0,0,0,17.472137,FALSE
0,10.965784,7.506353,18.931569,0,8.380822,0,0,26.437921,8.380822,0,10.965784,0,0,0,45.784527,0,0,10.965784,0,7.506353,18.931569,0,8.380822,TRUE
0,0,8.965784,7.795859,0,0,0,0,8.965784,7.795859,0,0,0,0,7.795859,8.965784,0,0,0,0,8.965784,7.795859,0,0,TRUE
9.965784,0,0,15.646166,0,16.60964,9.965784,0,7.265345,24.990462,0,0,7.643856,0,0,17.231129,0,17.346606,0,0,7.265345,18.931569,0,16.024678,FALSE
0,0,6.058894,0,0,0,0,0,6.058894,0,0,0,0,0,0,6.058894,0,0,0,0,6.058894,0,0,0,FALSE
8.380822,0,5.293359,24.282643,0,5.380822,8.380822,0,19.610218,15.346606,0,0,0,5.380822,0,37.956824,0,0,0,0,14.316859,23.639965,0,5.380822,FALSE
36.818743,7.795859,18.761644,27.687899,0,0,0,0,40.693212,36.653684,13.717249,0,0,0,0,91.064145,0,0,36.818743,7.795859,40.693212,5.756331,0,0,FALSE
5.92139,0,20.942793,9.380822,0,0,0,0,20.942793,9.380822,5.92139,0,0,0,9.380822,26.864183,0,0,5.92139,0,20.942793,9.380822,0,0,TRUE
6.573467,0,9.380822,17.262996,10.965784,0,6.573467,0,14.887174,22.722427,0,0,10.965784,0,0,33.217284,0,0,6.573467,0,20.765496,0,0,16.844106,TRUE
0,0,8.965784,9.965784,0,0,0,0,0,18.931569,0,0,0,0,9.965784,8.965784,0,0,0,0,0,18.931569,0,0,TRUE
6.506353,0,29.897353,28.253497,10.965784,0,6.506353,0,38.541209,30.575425,0,0,0,10.965784,21.931569,42.725634,0,0,6.506353,0,49.506993,8.643856,0,10.965784,FALSE
0,0,10.965784,8.965784,0,6.506353,0,0,19.931569,6.506353,0,0,0,0,0,19.931569,0,6.506353,0,0,19.931569,0,0,6.506353,FALSE
0,0,0,15.539251,0,7.158429,0,0,15.539251,7.158429,0,0,0,0,7.158429,15.539251,0,0,0,0,7.158429,8.380822,0,0,FALSE
16.539251,8.965784,15.761644,5.756331,0,7.795859,15.539251,0,15.761644,13.55219,9.965784,0,7.795859,0,15.761644,31.261366,0,0,6.573467,18.931569,15.761644,5.756331,0,7.795859,FALSE
6.04654,0,15.591719,39.863137,0,5.380822,6.04654,0,55.454856,5.380822,0,0,0,5.380822,15.591719,23.978108,21.931569,0,6.04654,0,55.454856,0,0,5.380822,FALSE
0,0,14.361713,9.965784,0,0,0,0,9.965784,14.361713,0,0,0,0,7.643856,16.683641,0,0,0,0,9.965784,14.361713,0,0,TRUE
8.380822,0,0,11.238082,0,0,0,0,0,19.618903,0,0,0,0,7.965784,11.653119,0,0,0,0,11.238082,8.380822,0,0,FALSE
16.035975,0,0,7.795859,0,0,16.035975,0,7.795859,0,0,0,0,0,0,23.831834,0,0,16.035975,0,7.795859,0,0,0,FALSE
0,0,0,0,0,18.231129,0,0,0,18.231129,0,0,0,10.965784,0,7.265345,0,0,0,0,0,0,10.965784,7.265345,FALSE
0,0,9.380822,6.380822,0,0,0,0,9.380822,6.380822,0,0,6.380822,0,0,9.380822,0,0,0,0,0,9.380822,0,6.380822,TRUE
0,0,0,12.838811,0,9.965784,0,0,5.680382,17.124214,0,0,0,0,0,15.646166,0,7.158429,0,0,5.680382,0,0,17.124214,FALSE
0,0,6.878321,33.847722,0,0,0,0,37.453746,3.272297,0,0,0,0,0,40.726044,0,0,0,0,40.726044,0,0,0,FALSE
0,0,0,35.371284,0,0,0,0,13.439715,21.931569,0,0,0,0,10.965784,24.4055,0,0,0,0,19.60964,15.761644,0,0,FALSE
0,0,14.488625,0,0,7.643856,0,0,8.380822,13.751659,0,0,7.643856,0,6.107803,8.380822,0,0,0,0,14.488625,0,0,7.643856,FALSE
0,0,28.727428,16.510379,0,0,0,0,28.727428,16.510379,0,0,0,0,0,45.237807,0,0,0,0,35.272023,9.965784,0,0,FALSE
0,0,7.158429,17.683641,0,0,0,0,24.84207,0,0,0,0,0,0,24.84207,0,0,0,0,17.683641,7.158429,0,0,FALSE
3.02327,0,11.84278,16.231129,0,0,3.02327,0,28.073909,0,0,0,0,0,0,31.097179,0,0,3.02327,0,19.108125,8.965784,0,0,FALSE
13.259143,9.380822,7.965784,21.185686,0,0,6.380822,0,18.185686,10.965784,0,16.259143,0,0,18.931569,32.859867,0,0,22.639965,0,13.646166,15.505304,0,0,FALSE
5.92139,0,10.965784,11.430727,0,0,5.92139,0,10.965784,11.430727,0,0,8.158429,0,0,20.159472,0,0,0,0,14.238082,5.92139,0,8.158429,TRUE
19.199951,0,19.931569,36.149221,0,0,3.02327,0,29.523287,42.734184,0,0,0,0,10.965784,64.314957,0,0,3.02327,0,19.931569,52.325902,0,0,FALSE
3.02327,0,18.124214,14.909201,10.965784,0,3.02327,0,22.06763,21.931569,0,0,10.965784,0,0,36.056684,0,0,3.02327,0,25.874985,7.158429,0,10.965784,FALSE
12.404092,0,18.931569,0,0,0,3.02327,0,0,18.931569,9.380822,0,0,0,0,31.33566,0,0,3.02327,9.380822,0,18.931569,0,0,TRUE
7.795859,0,0,33.556119,0,8.380822,0,0,31.698859,10.238082,7.795859,0,0,0,6.965784,34.386194,8.380822,0,7.795859,0,17.209512,24.727428,0,0,TRUE
0,0,0,58.595033,0,0,0,0,6.573467,52.021567,0,0,0,0,0,58.595033,0,0,30.089998,0,6.573467,21.931569,0,0,FALSE
23.765496,0,0,5.717857,0,10.965784,10.965784,0,5.717857,10.965784,5.92139,6.878321,0,0,0,40.449137,0,0,12.799712,0,5.717857,10.965784,0,10.965784,FALSE
10.965784,0,10.965784,0,8.965784,0,10.965784,0,0,8.965784,10.965784,0,0,8.965784,0,21.931569,0,0,10.965784,10.965784,0,0,0,8.965784,TRUE
0,0,8.643856,9.965784,0,0,0,0,8.643856,9.965784,0,0,9.965784,0,0,8.643856,0,0,0,0,8.643856,0,0,9.965784,TRUE
0,0,0,15.683641,10.965784,0,0,10.965784,15.683641,0,0,0,0,0,0,26.649425,0,0,0,0,15.683641,10.965784,0,0,FALSE
0,0,0,10.965784,0,0,0,10.965784,0,0,0,0,0,0,0,10.965784,0,0,0,10.965784,0,0,0,0,FALSE
0,0,0,15.60964,0,0,0,0,0,15.60964,0,0,0,0,7.965784,7.643856,0,0,0,0,7.965784,0,0,7.643856,FALSE
4.816037,0,9.965784,0,0,7.965784,0,0,9.965784,7.965784,4.816037,0,0,7.965784,0,14.781821,0,0,0,4.816037,9.965784,0,7.965784,0,FALSE
0,0,0,33.329807,0,0,0,0,15.098679,18.231129,0,0,0,0,0,33.329807,0,0,0,0,26.064463,7.265345,0,0,FALSE
0,0,0,0,0,9.380822,0,0,0,9.380822,0,0,0,9.380822,0,0,0,0,0,0,0,0,0,9.380822,FALSE
18.231129,0,6.717857,20.346606,0,15.048926,10.965784,0,0,42.113388,0,7.265345,5.083141,9.965784,0,34.329807,0,10.965784,18.231129,0,9.380822,6.717857,0,20.931569,FALSE
26.395291,0,17.931569,31.897353,0,0,18.599432,0,10.965784,38.863137,7.795859,0,0,0,10.965784,65.258428,0,0,26.395291,0,9.965784,39.863137,0,0,TRUE
8.380822,0,10.965784,26.920073,0,0,0,0,10.965784,26.920073,8.380822,0,8.158429,0,18.761644,8.380822,0,10.965784,0,8.380822,10.965784,18.761644,0,8.158429,FALSE
0,0,18.761644,11.360764,0,5.380822,0,0,30.122408,5.380822,0,0,0,5.380822,0,30.122408,0,0,0,0,30.122408,0,0,5.380822,TRUE
0,0,8.965784,10.965784,0,8.380822,0,0,8.965784,19.346606,0,0,0,8.380822,10.965784,8.965784,0,0,0,0,8.965784,10.965784,8.380822,0,TRUE
0,0,8.643856,10.55219,0,10.965784,0,0,13.439715,5.756331,0,10.965784,0,0,0,19.196046,0,10.965784,0,0,0,19.196046,0,0,FALSE
13.224209,0,0,8.380822,0,0,6.506353,0,0,15.098679,0,0,0,0,0,21.605031,0,0,6.506353,0,8.380822,6.717857,0,0,FALSE
6.573467,0,0,10.653119,0,0,6.573467,0,7.380822,3.272297,0,0,0,0,0,17.226586,0,0,6.573467,7.380822,3.272297,0,0,0,TRUE
7.643856,0,7.965784,9.079039,0,0,0,0,17.044823,0,0,7.643856,0,0,0,24.68868,0,0,7.643856,0,7.965784,9.079039,0,0,FALSE
0,8.158429,27.854927,39.693212,0,0,0,5.680382,9.380822,52.486936,0,8.158429,10.965784,0,9.965784,54.775,0,0,8.158429,0,39.557677,17.024678,0,10.965784,FALSE
0,0,9.965784,9.965784,0,15.931569,0,0,19.931569,15.931569,0,0,15.931569,0,0,19.931569,0,0,0,0,19.931569,0,0,15.931569,FALSE
6.717857,0,0,11.591719,0,0,0,0,11.591719,6.717857,0,0,0,0,0,18.309575,0,0,0,0,0,18.309575,0,0,FALSE
8.965784,10.965784,18.346606,15.287712,0,0,8.965784,19.60964,9.380822,15.60964,0,0,6.643856,0,0,46.922031,0,0,0,0,37.956247,8.965784,0,6.643856,FALSE
0,0,10.965784,27.897353,0,12.664782,0,0,10.965784,40.562135,0,0,15.124214,0,10.965784,18.931569,0,6.506353,0,0,18.931569,19.931569,0,12.664782,TRUE
0,7.643856,15.844106,4.556393,0,0,0,0,13.522178,6.878321,0,7.643856,0,0,0,28.044355,0,0,7.643856,0,13.522178,6.878321,0,0,TRUE
11.181699,0,28.31239,0,0,14.316859,3.02327,0,36.47082,14.316859,0,0,6.158429,0,0,39.494089,8.158429,0,3.02327,0,28.31239,16.316859,0,6.158429,TRUE
0,0,28.505035,10.965784,0,13.591719,0,0,6.573467,46.489071,0,0,13.591719,0,0,39.47082,0,0,0,0,17.539251,21.931569,13.591719,0,FALSE
0,0,21.931569,9.380822,0,0,0,0,10.965784,9.380822,10.965784,0,0,0,0,21.931569,0,9.380822,0,10.965784,10.965784,0,0,9.380822,TRUE
3.02327,0,8.158429,13.238082,7.158429,7.643856,3.02327,0,17.60964,18.589156,0,0,7.158429,0,0,24.419781,7.643856,0,3.02327,0,13.238082,15.802286,0,7.158429,FALSE
3.02327,0,9.380822,14.238082,8.643856,0,3.02327,0,10.965784,21.296975,0,0,8.643856,0,0,26.642173,0,0,3.02327,0,23.618903,0,0,8.643856,TRUE
5.92139,0,0,26.437921,0,6.795859,0,0,10.965784,22.267996,5.92139,0,12.302212,0,9.965784,16.887174,0,0,5.92139,0,0,20.931569,6.795859,5.506353,FALSE
0,0,0,10.965784,17.761644,0,0,0,0,28.727428,0,0,9.965784,7.795859,0,10.965784,0,0,0,0,0,10.965784,0,17.761644,TRUE
7.643856,0,27.282643,0,0,0,0,0,27.282643,0,0,7.643856,0,0,8.158429,26.76807,0,0,7.643856,0,27.282643,0,0,0,TRUE
8.643856,0,8.380822,0,0,0,0,0,8.380822,0,0,8.643856,0,0,0,17.024678,0,0,0,8.643856,8.380822,0,0,0,FALSE
0,0,0,19.346606,0,0,0,0,9.965784,9.380822,0,0,0,0,0,9.965784,0,9.380822,0,0,9.965784,0,0,9.380822,FALSE
0,0,0,18.024678,0,0,0,0,18.024678,0,0,0,0,0,0,18.024678,0,0,0,0,18.024678,0,0,0,FALSE
0,0,19.931569,14.137153,0,10.965784,0,0,10.965784,34.068721,0,0,10.965784,0,0,34.068721,0,0,0,0,8.965784,25.102937,0,10.965784,FALSE
9.380822,0,18.124214,0,0,6.506353,0,0,18.124214,6.506353,0,9.380822,0,0,0,27.505035,0,6.506353,9.380822,0,18.124214,0,0,6.506353,TRUE
0,0,5.717857,15.761644,0,10.965784,0,0,9.380822,23.064463,0,0,17.346606,9.380822,0,5.717857,0,0,0,0,5.717857,0,9.380822,17.346606,TRUE
10.965784,8.643856,8.380822,4.795859,0,6.965784,10.965784,0,4.795859,15.346606,8.643856,0,0,6.965784,0,32.786322,0,0,10.965784,8.643856,8.380822,4.795859,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
4.816037,0,0,6.380822,0,14.802286,0,0,6.380822,14.802286,4.816037,0,14.802286,0,6.380822,4.816037,0,0,0,4.816037,6.380822,0,0,14.802286,FALSE
9.901591,0,6.210897,21.931569,0,9.380822,3.02327,0,37.523287,0,0,6.878321,0,0,0,38.044057,9.380822,0,9.901591,0,28.142465,9.380822,0,0,FALSE
0,7.795859,6.058894,17.124214,0,0,0,0,23.183107,0,7.795859,0,0,0,0,30.978967,0,0,0,7.795859,23.183107,0,0,0,FALSE
0,0,0,20.524488,9.965784,7.965784,0,0,13.259143,25.196913,0,0,9.965784,7.965784,6.380822,14.143666,0,0,0,0,13.259143,7.265345,7.965784,9.965784,FALSE
5.92139,0,7.158429,27.727428,7.965784,6.506353,0,0,8.380822,40.977172,5.92139,0,0,7.965784,0,29.841463,0,17.472137,5.92139,0,15.539251,8.380822,0,25.437921,TRUE
6.380822,0,6.878321,0,0,8.380822,6.380822,0,6.878321,8.380822,0,0,8.380822,0,0,13.259143,0,0,6.380822,0,6.878321,0,0,8.380822,FALSE
17.325482,0,9.380822,17.60964,0,0,17.325482,0,18.346606,8.643856,0,0,0,0,0,44.315944,0,0,11.404092,0,18.346606,14.565246,0,0,TRUE
0,7.795859,7.506353,25.718439,10.965784,0,7.795859,0,14.664782,29.525794,0,0,0,10.965784,0,41.020651,0,0,0,0,25.732939,15.287712,0,10.965784,TRUE
10.965784,0,23.576371,14.539251,0,8.965784,0,11.360764,0,35.720642,0,10.965784,0,8.965784,12.215607,36.8658,0,0,6.573467,10.965784,23.576371,7.965784,0,8.965784,FALSE
10.965784,0,18.124214,5.506353,0,7.506353,10.965784,0,0,31.136919,0,0,13.012705,0,0,29.089998,0,0,0,0,0,29.089998,0,13.012705,TRUE
9.965784,0,0,8.965784,0,16.60964,9.965784,0,0,25.575425,0,0,7.643856,0,8.965784,18.931569,0,0,0,0,0,18.931569,0,16.60964,FALSE
0,0,0,29.727428,0,0,0,0,18.761644,10.965784,0,0,0,0,0,29.727428,0,0,0,0,18.761644,10.965784,0,0,TRUE
0,0,0,8.380822,10.965784,0,0,0,8.380822,10.965784,0,0,10.965784,0,0,8.380822,0,0,0,0,8.380822,0,0,10.965784,TRUE
8.965784,0,19.931569,19.60964,0,5.083141,0,0,28.575425,16.048926,8.965784,0,5.083141,0,0,48.506993,0,0,0,8.965784,39.541209,0,0,0,FALSE
18.60964,0,0,0,0,10.965784,0,0,0,10.965784,0,18.60964,10.965784,0,0,18.60964,0,0,18.60964,0,0,0,0,10.965784,FALSE
0,0,5.717857,12.045872,0,0,0,0,4.53952,13.224209,0,0,0,0,5.717857,12.045872,0,0,7.506353,0,0,10.257376,0,0,TRUE
9.965784,0,10.965784,21.931569,0,0,0,0,32.897353,0,9.965784,0,0,0,0,42.863137,0,0,0,9.965784,21.931569,10.965784,0,0,FALSE
5.92139,0,25.496473,18.231129,0,0,5.92139,0,29.196913,14.530689,0,0,0,0,0,49.648992,0,0,0,0,32.761818,16.887174,0,0,FALSE
18.231129,0,9.380822,5.756331,0,0,0,0,0,15.137153,0,18.231129,0,0,9.380822,23.98746,0,0,18.231129,0,0,15.137153,0,0,FALSE
8.643856,0,5.643856,22.750148,0,5.083141,0,0,20.598145,21.522857,0,0,5.083141,0,7.795859,29.242001,0,0,8.643856,8.158429,12.439715,7.795859,0,0,FALSE
0,0,15.259143,8.965784,0,0,0,0,8.965784,15.259143,0,0,0,0,0,24.224928,0,0,0,0,8.965784,15.259143,0,0,FALSE
0,0,0,0,0,13.931569,0,0,0,13.931569,0,0,0,13.931569,0,0,0,0,0,0,0,0,0,0,FALSE
0,0,9.965784,28.253497,0,0,0,0,8.643856,29.575425,0,0,0,0,0,38.219281,0,0,0,0,29.575425,8.643856,0,0,FALSE
6.573467,0,0,18.777601,7.158429,0,6.573467,0,15.505304,10.430727,0,0,7.158429,0,0,25.351068,0,0,6.573467,0,14.238082,4.53952,0,7.158429,FALSE
7.265345,0,0,5.795859,0,7.380822,0,0,5.795859,7.380822,0,7.265345,7.380822,0,0,13.061204,0,0,7.265345,0,0,5.795859,0,7.380822,FALSE
10.965784,0,9.965784,7.965784,8.643856,0,0,0,7.965784,18.60964,10.965784,0,8.643856,0,9.965784,18.931569,0,0,0,10.965784,17.931569,0,8.643856,0,TRUE
0,0,6.878321,8.158429,0,0,0,0,15.036751,0,0,0,0,0,0,15.036751,0,0,0,8.158429,6.878321,0,0,0,FALSE
0,0,18.124214,11.653119,0,9.965784,0,0,18.124214,21.618903,0,0,9.965784,0,16.539251,13.238082,0,0,0,0,11.430727,18.346606,0,9.965784,FALSE
6.643856,0,0,20.931569,0,0,0,0,9.965784,17.60964,0,0,10.965784,0,0,16.60964,0,0,0,0,9.965784,6.643856,0,10.965784,FALSE
0,0,0,7.643856,5.756331,6.965784,0,0,7.643856,12.722115,0,0,5.756331,14.60964,0,0,0,0,0,0,0,0,7.643856,5.756331,FALSE
11.989054,0,0,5.878321,8.158429,0,3.02327,0,0,14.036751,0,8.965784,8.158429,0,0,17.867376,0,0,3.02327,8.965784,0,0,0,14.036751,TRUE
13.989054,0,0,27.760259,0,10.965784,13.989054,0,0,38.726044,0,0,10.965784,0,10.965784,30.783529,0,0,13.989054,0,20.116403,0,10.965784,7.643856,FALSE
0,0,8.158429,18.124214,0,8.965784,0,0,15.316859,19.931569,0,0,0,0,8.965784,26.282643,0,0,0,0,15.316859,10.965784,0,8.965784,FALSE
9.965784,0,19.931569,23.026988,0,0,0,0,31.992772,20.931569,0,0,0,0,8.965784,43.958557,0,0,9.965784,7.380822,35.577735,0,0,0,FALSE
7.795859,0,5.643856,4.556393,0,5.380822,0,0,10.20025,5.380822,7.795859,0,0,5.380822,0,17.996109,0,0,7.795859,0,10.20025,0,0,5.380822,FALSE
9.965784,0,0,6.878321,6.643856,0,0,0,6.878321,6.643856,0,9.965784,6.643856,0,0,16.844106,0,0,9.965784,0,6.878321,0,0,6.643856,FALSE
7.965784,0,7.643856,8.643856,0,8.380822,7.965784,0,8.643856,16.024678,0,0,8.380822,0,7.643856,16.60964,0,0,7.965784,0,16.287712,0,8.380822,0,FALSE
7.795859,0,0,8.380822,0,0,0,0,8.380822,7.795859,0,0,0,0,0,16.176681,0,0,0,0,8.380822,7.795859,0,0,FALSE
0,0,5.643856,18.60964,0,10.965784,0,0,14.287712,20.931569,0,0,10.965784,0,0,24.253497,0,0,0,0,14.287712,9.965784,10.965784,0,FALSE
9.965784,0,9.965784,3.272297,8.965784,0,0,0,9.965784,22.203866,0,0,8.965784,0,0,23.203866,0,0,0,0,13.238082,9.965784,8.965784,0,FALSE
0,0,20.346606,23.607408,0,0,0,0,20.33511,23.618903,0,0,0,0,19.346606,24.607408,0,0,0,0,18.811548,25.142465,0,0,TRUE
10.965784,0,18.931569,41.278175,0,0,9.965784,0,31.897353,18.346606,0,10.965784,0,0,0,61.794706,9.380822,0,10.965784,0,31.897353,28.31239,0,0,FALSE
0,0,5.293359,11.916154,0,13.726997,0,0,5.293359,16.999295,0,8.643856,5.083141,0,8.643856,8.565656,0,8.643856,0,0,3.272297,13.937215,0,8.643856,FALSE
0,0,0,10.965784,0,16.761644,0,0,10.965784,16.761644,0,0,6.795859,9.965784,0,10.965784,0,0,0,0,0,10.965784,6.795859,9.965784,TRUE
3.02327,0,0,18.60964,0,9.965784,3.02327,0,9.965784,18.60964,0,0,9.965784,0,8.643856,12.989054,0,0,3.02327,0,0,18.60964,0,9.965784,FALSE
0,0,0,20.931569,5.756331,5.380822,0,0,10.965784,21.102937,0,0,5.756331,15.346606,0,10.965784,0,0,0,0,0,10.965784,9.965784,11.137153,FALSE
0,0,0,10.965784,0,0,0,0,0,10.965784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
0,0,0,4.556393,8.965784,6.380822,0,0,4.556393,15.346606,0,0,8.965784,6.380822,0,4.556393,0,0,0,0,4.556393,0,8.965784,0,FALSE
5.92139,0,13.259143,8.068157,0,0,0,0,18.055003,3.272297,5.92139,0,0,0,7.965784,19.282906,0,0,5.92139,0,11.238082,10.089218,0,0,TRUE
0,0,0,31.06994,0,8.965784,0,0,13.530689,26.505035,0,0,0,0,0,40.035725,0,0,0,0,20.104156,10.965784,0,8.965784,FALSE
7.158429,0,9.965784,24.84207,0,17.60964,0,0,24.84207,34.733854,0,0,7.643856,0,28.089998,23.84207,0,0,7.158429,0,34.807855,0,0,17.60964,FALSE
0,0,0,14.316859,0,0,0,0,14.316859,0,0,0,0,0,0,14.316859,0,0,0,0,0,14.316859,0,0,FALSE
6.04654,0,30.31239,43.863137,0,28.089998,6.04654,0,30.31239,71.953135,0,0,6.158429,21.931569,0,80.222067,0,0,6.04654,0,52.243959,21.931569,0,28.089998,FALSE
4.816037,0,16.346606,25.317901,0,10.965784,0,0,30.885857,21.744434,4.816037,0,0,10.965784,0,46.480544,0,0,7.506353,13.196859,17.811548,7.965784,0,0,FALSE
19.180533,7.380822,0,13.505304,0,0,6.380822,0,13.505304,0,5.92139,14.259143,0,0,0,40.066659,0,0,26.561355,0,8.965784,4.53952,0,0,FALSE
0,0,8.643856,12.653119,0,0,0,0,18.024678,3.272297,0,0,0,0,0,21.296975,0,0,0,0,21.296975,0,0,0,TRUE
0,8.158429,8.158429,7.506353,0,0,0,0,8.158429,7.506353,0,8.158429,0,0,7.506353,16.316859,0,0,8.158429,0,8.158429,7.506353,0,0,TRUE
0,0,19.157572,9.965784,0,0,0,0,23.4055,5.717857,0,0,0,0,0,29.123357,0,0,0,0,29.123357,0,0,0,FALSE
12.764396,0,27.007879,24.357054,0,0,6.04654,5.680382,34.210364,18.192044,0,0,0,0,0,64.12933,0,0,6.04654,9.965784,31.103299,17.013707,0,0,FALSE
0,0,8.965784,24.920073,0,0,0,0,33.885857,0,0,0,0,0,0,33.885857,0,0,0,8.965784,15.539251,9.380822,0,0,FALSE
0,18.761644,18.761644,17.931569,0,6.380822,18.761644,0,0,43.074034,0,0,0,6.380822,0,36.693212,18.761644,0,0,18.761644,0,36.693212,0,0,FALSE
0,0,0,8.965784,0,0,0,0,8.965784,0,0,0,0,0,0,8.965784,0,0,0,0,8.965784,0,0,0,FALSE
18.124214,9.380822,29.31239,14.324238,0,0,0,0,32.670844,18.124214,0,20.346606,0,0,0,71.141664,0,0,27.505035,0,32.670844,10.965784,0,0,FALSE
0,0,0,29.897353,0,0,0,0,10.965784,18.931569,0,0,0,0,10.965784,18.931569,0,0,0,0,18.931569,10.965784,0,0,FALSE
0,15.024678,0,10.965784,0,0,0,0,0,10.965784,7.380822,7.643856,0,0,10.965784,15.024678,0,0,15.024678,0,0,10.965784,0,0,FALSE
0,0,0,8.158429,15.591719,0,0,0,0,23.750148,0,0,0,15.591719,8.158429,0,0,0,0,0,0,8.158429,0,15.591719,FALSE
6.717857,10.965784,35.10825,28.31239,0,0,0,0,16.761644,53.376853,0,10.965784,6.380822,0,0,74.723459,0,0,10.965784,0,25.142465,38.61521,0,6.380822,FALSE
0,14.316859,18.761644,23.931569,0,0,0,0,18.024678,38.985393,0,0,0,0,9.380822,47.629249,0,0,0,0,27.4055,29.604571,0,0,TRUE
9.965784,0,6.158429,18.931569,0,8.643856,0,0,6.158429,27.575425,0,9.965784,0,0,9.965784,25.089998,0,8.643856,9.965784,6.158429,0,27.575425,0,0,TRUE
