"ecstasy","joy","serenity","pensiveness","sadness","grief","vigilance","anticipation","interest","distraction","surprise","amazement","rage","anger","annoyance","apprehension","fear","terror","admiration","trust","acceptance","boredom","disgust","loathing","class"
0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,"MedoTristeza"
1,0,1,3,0,0,0,0,3,1,0,1,0,0,0,5,0,0,1,0,2,2,0,0,"AlegriaNeutro"
0,0,0,4,0,0,0,0,2,2,0,0,0,0,1,3,0,0,0,0,2,2,0,0,"MedoSurpresa"
1,0,0,4,0,0,1,0,2,2,0,0,1,0,0,4,0,0,1,0,2,0,0,2,"MedoSurpresaTristeza"
0,0,1,3,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,0,2,2,0,0,"MedoTristeza"
1,0,3,2,0,0,0,0,2,4,0,0,0,0,1,5,0,0,0,1,2,3,0,0,"SurpresaTristeza"
1,1,0,2,0,0,1,0,1,2,0,0,0,0,0,4,0,0,0,0,2,2,0,0,"Surpresa"
1,0,2,1,0,0,0,0,3,0,0,1,0,0,0,4,0,0,1,0,3,0,0,0,"MedoTristeza"
1,0,0,1,1,1,1,0,1,2,0,0,2,0,0,2,0,0,1,0,1,0,0,2,"Tristeza"
1,0,1,0,0,1,0,0,0,2,1,0,1,0,0,2,0,0,0,1,1,0,0,1,"Tristeza"
1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,3,0,0,1,1,1,0,0,0,"SurpresaTristeza"
1,0,1,2,0,0,0,0,2,2,0,0,1,0,0,3,0,0,0,0,2,1,0,1,"DesgostoNeutro"
1,0,4,2,0,0,0,0,4,2,1,0,0,0,1,6,0,0,0,1,6,0,0,0,"AlegriaNeutro"
0,0,1,1,1,1,0,1,1,2,0,0,0,1,1,2,0,0,0,0,1,2,0,1,"MedoTristeza"
0,1,0,3,0,0,0,0,2,1,0,1,0,0,1,3,0,0,0,1,3,0,0,0,"DesgostoTristeza"
0,0,1,1,1,0,0,0,1,2,0,0,0,1,0,2,0,0,0,0,1,1,0,1,"Alegria"
0,1,3,0,0,1,0,1,2,2,0,0,0,0,1,4,0,0,0,1,2,1,0,1,"NeutroSurpresa"
1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,"MedoTristeza"
3,0,1,1,0,0,0,0,2,2,1,0,0,0,1,4,0,0,3,0,2,0,0,0,"Medo"
0,0,0,2,0,1,0,0,1,2,0,0,2,0,0,1,0,0,0,0,1,0,0,2,"MedoTristeza"
0,0,0,3,0,0,0,0,2,1,0,0,0,0,1,2,0,0,0,0,1,2,0,0,"DesgostoSurpresaTristeza"
1,0,2,1,0,0,1,0,2,1,0,0,0,0,0,4,0,0,1,0,0,2,0,1,"Tristeza"
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"MedoSurpresa"
1,0,2,3,0,0,0,0,2,3,1,0,0,0,1,5,0,0,1,0,2,3,0,0,"AlegriaSurpresa"
3,0,0,1,1,1,1,0,1,2,2,0,1,0,0,4,0,1,1,1,1,1,0,2,"Neutro"
1,0,2,1,0,0,1,0,2,1,0,0,0,0,0,4,0,0,1,0,3,0,0,0,"Tristeza"
1,0,1,1,0,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,1,2,0,0,"DesgostoNeutroTristeza"
1,0,1,2,1,0,0,0,0,4,1,0,1,0,0,4,0,0,0,1,3,0,0,1,"DesgostoMedoTristeza"
1,0,3,3,0,2,0,0,3,5,1,0,1,1,0,7,0,0,1,1,3,2,1,1,"AlegriaSurpresa"
2,1,1,3,0,0,0,0,2,3,1,1,0,0,0,7,0,0,3,0,2,2,0,0,"AlegriaDesgostoTristeza"
0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,"DesgostoSurpresaTristeza"
1,1,0,1,0,1,0,0,1,1,2,0,0,2,0,2,0,0,1,1,0,0,1,0,"DesgostoMedoNeutroTristeza"
1,0,0,3,1,0,0,0,0,4,1,0,1,0,0,4,0,0,0,1,1,2,0,1,"AlegriaNeutroSurpresa"
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"MedoNeutro"
1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"AlegriaNeutro"
2,0,0,1,0,2,1,0,0,4,0,0,0,2,0,3,0,0,2,0,0,0,1,1,"Tristeza"
1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,1,"DesgostoSurpresaTristeza"
1,0,0,2,1,0,0,0,1,3,0,0,2,0,1,1,0,0,1,0,1,0,0,2,"NeutroSurpresa"
1,0,0,2,0,0,1,0,2,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,"AlegriaSurpresa"
1,1,0,3,0,1,2,0,0,4,0,0,1,1,0,4,0,0,1,0,2,1,0,2,"DesgostoRaivaTristeza"
0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,"SurpresaTristeza"
1,0,1,2,1,0,0,0,2,2,1,0,0,0,0,4,0,1,0,2,1,0,1,1,"AlegriaSurpresa"
2,0,3,3,0,2,1,0,4,4,1,0,1,1,1,7,0,0,0,1,5,1,2,1,"NeutroRaiva"
0,0,5,1,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,1,5,0,0,0,"DesgostoRaiva"
0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,2,1,0,0,"MedoNeutroSurpresa"
0,1,2,1,0,0,0,0,1,2,1,0,1,0,1,2,0,0,1,0,2,1,0,0,"AlegriaNeutroSurpresa"
2,0,0,3,0,2,0,0,2,3,1,1,1,0,0,5,1,0,1,1,3,1,0,1,"NeutroSurpresa"
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"NeutroTristeza"
0,0,1,4,0,0,0,0,2,3,0,0,0,0,0,5,0,0,0,0,3,2,0,0,"SurpresaTristeza"
0,0,1,1,0,1,0,0,0,3,0,0,0,1,1,1,0,0,0,0,1,1,0,0,"Tristeza"
1,1,1,3,1,0,0,1,1,5,0,0,2,0,0,5,0,0,0,0,3,2,0,2,"AlegriaSurpresa"
1,0,1,4,0,0,1,0,3,2,0,0,0,0,1,5,0,0,2,0,4,0,0,0,"Tristeza"
0,0,1,4,0,2,0,1,1,5,0,0,2,0,1,4,0,0,0,0,3,2,2,0,"Alegria"
1,0,2,4,0,0,0,0,4,1,2,0,0,0,1,6,0,0,0,1,5,1,0,0,"Alegria"
0,0,1,4,0,0,0,0,4,1,0,0,0,0,0,5,0,0,0,0,4,1,0,0,"Tristeza"
1,0,1,1,0,2,1,0,0,4,0,0,0,1,0,4,0,0,1,0,1,1,1,1,"SurpresaTristeza"
1,0,1,1,0,1,0,0,0,3,1,0,1,0,1,2,0,0,0,1,1,1,0,1,"DesgostoNeutro"
1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,"Medo"
1,0,0,3,0,0,0,0,3,0,0,1,0,0,0,4,0,0,1,0,3,0,0,0,"Medo"
1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,"DesgostoTristeza"
0,0,2,2,0,1,0,0,3,2,0,0,1,0,0,4,0,0,0,0,4,0,1,0,"Surpresa"
1,0,0,1,0,1,0,0,1,2,0,0,1,0,0,2,0,0,0,0,1,1,0,1,"AlegriaNeutro"
1,1,1,1,1,1,0,1,0,3,1,1,0,1,0,5,0,0,0,2,1,2,1,0,"SurpresaTristeza"
0,0,0,2,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,"MedoRaiva"
0,0,2,4,0,0,0,0,0,6,0,0,0,0,2,4,0,0,0,0,1,4,0,1,"DesgostoMedoTristeza"
0,1,0,2,0,1,0,0,1,2,0,1,1,0,0,3,0,0,1,0,2,0,0,1,"AlegriaSurpresa"
0,0,2,5,0,1,0,0,3,5,0,0,0,1,1,5,0,1,0,0,4,2,0,2,"MedoRaivaSurpresa"
1,1,3,2,0,0,0,0,5,0,2,0,0,0,0,7,0,0,2,0,4,1,0,0,"Medo"
0,0,2,3,0,0,0,0,4,1,0,0,1,0,1,3,0,0,0,0,3,1,0,1,"Tristeza"
2,0,1,2,1,0,1,0,1,3,1,0,1,0,0,5,0,0,0,1,1,3,0,1,"RaivaSurpresaTristeza"
1,0,3,3,0,1,1,0,5,2,0,0,1,0,1,6,0,0,0,0,5,2,0,1,"Surpresa"
0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,"Neutro"
1,2,2,3,0,1,1,2,4,2,0,0,1,0,1,7,0,0,1,1,3,3,1,0,"DesgostoTristeza"
1,0,2,2,0,0,0,0,3,1,0,1,0,1,1,3,0,0,0,1,1,2,1,0,"Medo"
1,1,0,4,0,2,0,0,0,6,1,1,1,1,1,5,0,0,2,0,2,2,0,1,"DesgostoNeutro"
1,0,1,1,0,1,0,0,0,3,1,0,2,0,0,2,0,0,0,1,1,0,0,2,"AlegriaNeutro"
0,0,3,2,0,0,0,0,2,3,0,0,0,0,0,5,0,0,0,0,3,2,0,0,"NeutroTristeza"
1,0,1,2,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,0,2,2,0,0,"Medo"
0,0,0,3,0,0,1,0,0,2,0,0,0,0,1,2,0,0,1,0,0,2,0,0,"NeutroSurpresa"
1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,"Tristeza"
0,0,2,3,0,1,0,0,2,4,0,0,0,0,1,4,1,0,0,0,3,3,0,0,"AlegriaSurpresa"
0,0,1,0,0,3,0,0,1,3,0,0,2,0,0,2,0,0,0,0,1,0,0,2,"Neutro"
1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,"DesgostoRaiva"
0,0,2,1,0,1,0,1,1,2,0,0,1,0,1,2,0,0,0,0,3,0,0,0,"NeutroTristeza"
0,1,0,2,1,0,0,0,1,2,0,1,0,1,0,3,0,0,0,1,1,1,0,1,"NeutroSurpresa"
2,0,0,2,0,0,0,0,1,1,1,1,0,0,1,3,0,0,1,1,0,2,0,0,"AlegriaNeutro"
1,1,0,1,1,1,0,1,0,4,0,0,2,0,0,3,0,0,0,0,2,1,0,1,"MedoTristeza"
0,0,3,0,0,1,0,0,3,1,0,0,0,0,0,2,2,0,0,0,2,2,0,0,"NeutroSurpresa"
1,0,0,4,0,0,0,0,2,3,0,0,0,0,0,5,0,0,1,0,2,2,0,0,"AlegriaNeutro"
0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,1,2,0,0,"AlegriaNeutro"
0,0,1,4,0,0,0,0,3,2,0,0,0,0,0,5,0,0,1,1,1,2,0,0,"MedoTristeza"
0,1,0,3,0,0,0,0,2,1,1,0,0,0,0,4,0,0,1,0,3,0,0,0,"MedoTristeza"
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,"DesgostoRaivaSurpresa"
2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,3,0,0,1,0,0,2,0,0,"DesgostoRaivaSurpresa"
1,0,2,1,0,0,0,1,1,2,0,0,0,0,0,4,0,0,0,0,3,1,0,0,"MedoTristeza"
0,1,4,0,0,0,0,0,3,0,1,1,0,0,0,5,0,0,1,1,2,1,0,0,"Tristeza"
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"MedoTristeza"
3,1,0,4,0,1,0,0,2,4,1,2,0,1,0,7,0,1,3,0,3,1,0,2,"Neutro"
0,0,0,2,0,1,0,0,1,2,0,0,0,0,1,2,0,0,0,0,1,1,0,1,"Neutro"
0,0,3,1,0,2,0,0,1,5,0,0,1,0,1,3,0,1,0,0,1,3,0,2,"RaivaTristeza"
1,0,2,1,0,1,1,0,2,2,0,0,0,1,0,4,0,0,0,0,2,2,0,1,"SurpresaTristeza"
0,0,1,1,0,1,0,0,2,1,0,0,1,0,1,1,0,0,0,0,2,0,0,1,"MedoSurpresa"
0,0,1,2,0,1,0,0,2,2,0,0,1,0,0,3,0,0,0,0,2,1,0,1,"DesgostoMedoRaiva"
0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,"AlegriaNeutro"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MedoRaiva"
0,0,1,6,1,1,0,0,4,5,0,0,2,1,0,6,0,0,2,0,3,1,0,3,"RaivaTristeza"
0,0,3,0,0,0,0,0,1,2,0,0,0,0,2,1,0,0,0,0,2,1,0,0,"NeutroSurpresa"
0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,"SurpresaTristeza"
0,1,2,3,0,0,0,0,2,3,1,0,1,0,1,4,0,0,1,0,3,1,0,1,"MedoNeutroSurpresa"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MedoTristeza"
2,0,1,7,0,0,0,0,4,4,1,1,0,0,0,10,0,0,1,1,4,4,0,0,"DesgostoTristeza"
1,0,1,4,2,1,1,1,4,3,0,0,1,0,0,7,0,1,1,0,3,3,0,2,"AlegriaDesgostoSurpresa"
0,0,0,1,1,1,0,0,1,2,0,0,1,0,0,1,1,0,0,0,1,1,0,1,"DesgostoMedoSurpresaTristeza"
1,0,1,0,0,1,0,0,0,2,1,0,1,0,0,2,0,0,0,1,1,0,0,1,"AlegriaSurpresa"
1,1,0,3,0,0,1,1,2,1,0,0,0,0,1,4,0,0,2,1,1,1,0,0,"DesgostoMedoTristeza"
0,0,1,3,0,0,0,0,1,3,0,0,0,0,0,4,0,0,0,0,2,1,0,1,"NeutroRaivaSurpresa"
0,0,2,2,1,0,0,0,3,2,0,0,0,1,1,3,0,0,0,1,1,2,0,1,"AlegriaNeutro"
0,0,1,2,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,3,0,0,0,"MedoSurpresa"
1,0,1,0,1,1,1,0,1,2,0,0,2,0,0,2,0,0,1,0,0,1,0,2,"DesgostoRaivaTristeza"
0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"SurpresaTristeza"
0,0,1,2,1,2,0,0,2,4,0,0,2,1,0,2,0,1,0,0,2,0,1,3,"MedoTristeza"
1,0,0,3,0,1,1,0,2,2,0,0,0,1,0,4,0,0,1,0,2,1,0,1,"SurpresaTristeza"
0,0,0,2,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,"MedoTristeza"
1,0,1,3,1,0,1,1,3,1,0,0,0,0,1,5,0,0,1,0,2,3,0,0,"DesgostoMedoTristeza"
2,0,0,3,0,1,0,0,2,3,1,0,0,0,1,5,0,0,3,0,2,0,0,0,"MedoSurpresa"
2,0,0,4,0,0,1,0,2,3,0,0,0,0,0,6,0,0,2,0,1,3,0,0,"NeutroRaivaSurpresa"
0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,0,0,3,0,0,"AlegriaNeutroSurpresa"
0,0,1,3,0,0,0,0,3,1,0,0,0,0,1,3,0,0,0,1,2,1,0,0,"MedoSurpresa"
1,0,1,1,1,1,0,2,0,4,0,0,2,0,1,3,0,0,0,0,2,2,1,1,"AlegriaMedoSurpresa"
0,0,3,1,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,0,2,1,0,1,"DesgostoRaivaTristeza"
1,0,0,2,1,1,1,0,1,3,0,0,1,1,0,3,0,0,1,0,0,2,0,1,"DesgostoTristeza"
0,1,4,2,0,1,0,0,3,4,1,0,1,1,1,5,0,0,1,0,5,0,1,0,"DesgostoNeutroTristeza"
1,0,3,4,0,0,1,0,4,3,0,0,0,0,1,7,0,0,1,0,4,3,0,0,"SurpresaTristeza"
0,1,3,1,0,1,0,0,3,2,1,0,1,0,2,3,0,0,0,1,4,0,0,1,"NeutroSurpresa"
1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,3,0,0,1,0,2,0,0,0,"NeutroSurpresaTristeza"
2,1,0,1,0,0,2,1,0,1,0,0,0,0,0,4,0,0,2,0,1,0,0,1,"MedoSurpresaTristeza"
0,0,3,1,0,0,0,1,3,0,0,0,0,0,3,0,1,0,0,1,3,0,0,0,"MedoNeutroSurpresa"
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"NeutroSurpresa"
1,1,1,2,0,1,1,1,1,3,0,0,0,0,1,4,0,1,1,0,2,2,0,1,"AlegriaSurpresa"
2,0,2,4,0,1,1,0,4,3,1,0,0,0,1,7,1,0,1,1,4,3,0,0,"MedoSurpresaTristeza"
1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,1,0,0,"AlegriaSurpresa"
0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"DesgostoMedoSurpresa"
1,0,1,3,0,0,0,0,1,3,1,0,0,0,0,5,0,0,2,0,1,2,0,0,"DesgostoMedoTristeza"
0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,"AlegriaNeutro"
1,0,0,3,0,2,0,0,2,3,0,1,1,1,0,3,0,1,1,0,2,1,0,1,"AlegriaSurpresa"
0,1,2,1,0,0,0,0,2,1,1,0,0,0,0,4,0,0,1,0,3,0,0,0,"NeutroSurpresa"
2,0,1,2,0,0,1,0,0,3,1,0,0,0,2,3,0,0,1,0,1,3,0,0,"DesgostoMedo"
0,0,3,1,0,1,0,1,3,1,0,0,1,0,0,4,0,0,0,1,3,0,0,1,"AlegriaNeutro"
0,1,3,2,0,1,0,1,3,2,1,0,1,0,0,6,0,0,0,1,3,2,0,0,"AlegriaNeutroTristeza"
1,0,1,2,0,0,1,0,1,3,0,0,1,0,1,3,0,0,1,0,2,1,0,1,"MedoSurpresa"
0,0,3,1,0,1,0,0,2,3,0,0,0,0,0,4,0,1,0,0,3,1,0,1,"Surpresa"
0,0,2,1,0,0,0,0,2,1,0,0,1,0,0,2,0,0,0,0,2,0,0,1,"Surpresa"
1,0,2,0,1,0,0,1,0,2,0,1,0,0,0,4,0,0,1,0,1,2,0,0,"Neutro"
0,0,3,5,0,1,0,1,4,4,0,0,1,0,2,5,0,1,0,0,5,2,0,2,"Alegria"
1,0,0,2,0,0,0,0,0,2,0,1,1,0,1,1,0,0,1,0,0,1,0,1,"DesgostoNeutro"
0,0,0,3,0,0,1,0,1,1,0,0,0,0,0,3,0,0,1,0,1,1,0,0,"MedoTristeza"
0,0,2,1,0,0,0,0,2,1,0,0,0,0,1,2,0,0,0,0,2,1,0,0,"DesgostoNeutro"
3,0,3,3,0,0,2,0,5,1,0,1,0,0,0,9,0,0,3,1,4,1,0,0,"MedoTristeza"
0,1,2,3,0,1,0,0,3,3,0,1,0,0,2,5,0,0,1,0,5,0,0,1,"MedoSurpresa"
1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,1,"DesgostoNeutroTristeza"
1,0,0,2,0,1,0,0,2,2,0,0,0,0,1,3,0,0,1,0,2,0,0,1,"DesgostoRaiva"
0,0,2,1,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,2,1,0,0,"Tristeza"
0,0,3,1,0,1,0,0,2,3,0,0,0,0,1,3,0,1,0,1,2,1,0,1,"NeutroSurpresa"
0,1,0,3,0,0,0,0,1,2,0,1,0,0,1,3,0,0,1,0,3,0,0,0,"Alegria"
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"Neutro"
0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,3,1,0,0,"DesgostoTristeza"
0,0,1,1,0,1,0,0,1,2,0,0,0,0,1,1,1,0,0,0,0,3,0,0,"SurpresaTristeza"
0,0,0,2,0,1,0,0,1,2,0,0,0,1,0,2,0,0,0,0,2,0,0,0,"NeutroSurpresa"
3,1,1,2,0,0,2,0,2,1,1,1,0,0,0,7,0,0,2,3,2,0,0,0,"DesgostoTristeza"
1,0,0,1,0,1,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,2,0,1,"RaivaTristeza"
0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,"DesgostoNeutroTristeza"
3,0,2,3,0,0,3,0,2,3,0,0,0,0,1,7,0,0,1,0,3,4,0,0,"AlegriaMedo"
0,1,0,4,0,2,1,0,1,5,0,0,1,1,2,2,1,0,0,1,2,1,0,2,"NeutroSurpresa"
2,0,0,0,2,0,0,1,0,2,1,0,1,0,0,3,0,0,0,1,0,2,1,0,"DesgostoSurpresa"
0,0,1,0,1,1,0,0,1,2,0,0,1,1,0,1,0,0,0,0,1,0,0,2,"DesgostoMedoRaiva"
0,0,1,4,0,0,0,0,3,2,0,0,0,0,0,5,0,0,0,0,3,2,0,0,"DesgostoTristeza"
2,0,2,2,0,1,1,0,3,3,0,0,2,0,0,5,0,0,1,0,3,2,0,1,"AlegriaDesgostoSurpresa"
1,0,3,2,0,0,0,0,3,2,1,0,0,0,0,6,0,0,0,1,3,2,0,0,"MedoSurpresaTristeza"
3,0,1,3,0,0,1,0,1,3,1,1,0,0,2,5,0,0,2,1,3,1,0,0,"DesgostoRaivaTristeza"
1,0,1,1,0,2,1,0,1,3,0,0,1,0,0,3,0,1,2,0,1,0,0,2,"SurpresaTristeza"
0,0,2,1,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,2,1,0,0,"NeutroSurpresa"
0,0,1,1,0,1,0,0,1,2,0,0,1,0,1,1,0,0,0,0,2,0,0,1,"AlegriaRaivaSurpresa"
0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"NeutroSurpresa"
0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,"DesgostoTristeza"
2,1,1,2,0,0,2,0,2,1,0,1,0,0,1,5,0,0,1,1,1,3,0,0,"NeutroSurpresa"
1,0,2,1,0,2,1,0,2,3,0,0,2,0,0,3,0,1,1,0,2,0,0,3,"AlegriaSurpresa"
1,0,1,1,0,1,0,0,1,2,1,0,1,0,0,3,0,0,1,0,0,2,0,0,"AlegriaSurpresa"
1,0,1,3,1,0,0,0,4,1,1,0,1,0,1,4,0,0,1,0,4,0,0,0,"DesgostoMedo"
2,0,0,2,1,0,1,0,1,3,0,0,1,0,0,4,0,0,1,1,1,1,0,1,"AlegriaMedoRaiva"
0,1,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,"MedoSurpresaTristeza"
1,0,2,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,0,1,2,0,0,0,"Neutro"
0,0,1,3,0,0,0,0,3,1,0,0,0,0,1,3,0,0,0,0,4,0,0,0,"Neutro"
1,0,0,1,0,1,0,0,0,3,0,0,1,0,0,2,0,0,1,0,0,1,1,0,"AlegriaNeutro"
1,0,0,3,0,0,1,0,1,1,0,1,0,0,1,3,0,0,0,1,1,2,0,0,"Neutro"
0,0,2,3,0,0,0,0,3,2,0,0,0,0,2,3,0,0,0,0,3,2,0,0,"NeutroTristeza"
0,1,0,3,0,0,0,0,0,3,1,0,0,0,0,4,0,0,1,0,2,1,0,0,"DesgostoMedoSurpresa"
2,0,1,0,1,2,1,0,1,3,1,0,1,1,1,3,0,0,2,0,1,0,0,3,"AlegriaSurpresaTristeza"
0,0,2,1,1,2,0,0,0,6,0,0,1,1,1,3,0,0,0,0,1,2,0,3,"AlegriaSurpresa"
0,0,2,2,0,0,0,0,3,1,0,0,0,0,1,3,0,0,0,0,3,1,0,0,"AlegriaSurpresa"
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"Neutro"
1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,2,0,1,0,1,1,1,0,0,"Neutro"
0,0,1,3,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,0,2,2,0,0,"NeutroSurpresa"
1,0,2,5,0,0,1,0,3,4,0,0,1,0,1,6,0,0,1,0,3,3,0,1,"SurpresaTristeza"
1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,3,0,0,0,0,1,2,0,1,"DesgostoRaiva"
0,0,0,4,0,0,0,0,2,2,0,0,0,0,1,2,0,1,0,0,2,1,0,1,"NeutroSurpresa"
0,1,1,2,0,0,0,0,1,2,0,0,0,0,0,4,0,0,1,0,0,3,0,0,"NeutroSurpresa"
1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,"AlegriaSurpresa"
1,0,3,0,0,0,0,0,1,2,0,1,0,0,1,3,0,0,1,0,2,1,0,0,"MedoTristeza"
2,0,1,3,1,0,0,0,3,3,1,0,0,1,1,5,0,0,0,1,3,2,0,1,"MedoTristeza"
0,0,1,2,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,3,0,0,0,"Medo"
1,0,1,1,0,1,0,1,0,3,0,0,1,1,0,2,0,0,0,1,0,1,1,1,"Surpresa"
0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,1,0,0,0,"Neutro"
1,1,2,2,1,1,1,0,1,5,0,1,2,0,1,5,0,0,2,0,1,2,0,3,"MedoRaivaTristeza"
0,0,3,1,0,1,0,1,2,2,0,0,0,1,0,4,0,0,0,0,3,1,0,1,"Tristeza"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Desgosto"
1,0,1,2,1,2,1,0,1,5,0,0,2,2,0,3,0,0,0,0,1,2,0,3,"DesgostoRaiva"
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Neutro"
0,0,1,1,0,1,0,0,1,2,0,0,0,1,0,2,0,0,0,0,2,0,0,1,"DesgostoSurpresa"
2,0,1,3,0,2,0,0,2,5,0,1,0,1,0,6,0,1,2,0,1,3,0,2,"DesgostoSurpresa"
0,0,2,2,0,0,0,0,3,1,0,0,0,0,1,3,0,0,0,1,2,1,0,0,"NeutroSurpresa"
2,1,1,0,0,0,2,0,1,1,0,0,0,0,0,4,0,0,2,1,0,1,0,0,"NeutroSurpresa"
1,1,0,2,0,1,0,0,1,3,0,1,1,0,0,4,0,0,0,1,1,2,0,1,"Medo"
1,1,1,2,0,2,0,1,3,2,0,1,2,0,0,5,0,0,1,0,4,0,1,1,"Surpresa"
0,0,3,3,1,0,0,0,2,4,0,1,2,0,1,4,0,0,2,0,2,1,0,2,"DesgostoTristeza"
0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,"MedoTristeza"
2,0,0,2,1,0,1,0,1,2,1,0,1,0,0,4,0,0,1,1,1,1,0,1,"Tristeza"
2,0,1,2,0,1,1,0,1,3,1,0,0,0,1,5,0,0,2,0,0,3,0,1,"DesgostoTristeza"
0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,"DesgostoMedoTristeza"
0,0,0,3,1,0,0,0,1,3,0,0,0,1,1,2,0,0,0,0,2,1,0,1,"DesgostoMedo"
0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,"AlegriaSurpresa"
3,0,1,0,0,1,0,0,1,1,3,0,1,0,0,4,0,0,2,1,1,0,0,0,"NeutroRaiva"
0,0,0,0,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,"NeutroSurpresa"
