"otimism","frivolity","love","gloat","frustration","disaproval","envy","remorse","aggresiviness","rejection","rivalry","contempt","anxiety","awe","submission","coercion","class"
1.98,0,2.1,0,0.3,0,0.08,0,0,0,0,0,0.26,0,0.27,-0.01,"Tristeza"
1.68,-0.22,4.92,0,0.2,-0.12,-0.01,-0.22,0.09,-0.01,0.13,-0.11,0.17,0,0.2,0,"Tristeza"
1.78,0.15,3.31,-0.01,0,0,0,0,0,0,0,0,0,-0.3,0,-0.35,"Desgosto"
0,0.09,1.62,0,-0.47,0,-0.02,-1.05,0,0.01,0,0.01,-0.11,0,-0.04,-0.07,"Desgosto"
0,0,0,0,0.15,-0.05,0.02,-0.15,0,0,0,0,0.11,0,0.11,0,"Neutro"
0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,"Alegria"
0.13,0.21,1.49,0,0,0,0,-1.53,0,0,0,-0.01,0,0,0,0,"Tristeza"
0,0,0,0,0,-0.24,0,-0.44,0,0,0,0,0,0,0,0,"Neutro"
0.19,0.29,1.68,0,0,0,0,0,0.24,-0.07,0.32,0.03,0,0,0,0,"Neutro"
0.2,0,0,0,0,-1.77,0,-2.22,0,0,0,0,0.03,-1.78,0,-2,"Neutro"
1.72,0,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tristeza"
0.22,-0.02,1.92,0,0.01,0,0,0,0,0,0,0,0.05,0,0.08,0,"Tristeza"
0.61,-0.25,2.2,-0.02,0.01,0,0.02,0,0,0,0.18,0.15,0.11,0,0.06,-0.08,"Surpresa"
0.19,0,0.15,0,0,0,0,-1.63,0,0,0,0.21,0.27,0,0.27,0,"Alegria"
3.36,0.05,1.4,0,0.32,0,0.29,0,0,0,0,0.06,0.57,-0.22,0.35,0,"Neutro"
0.18,0,0.2,0,0,-0.18,0,-1.5,0,0,0,0.37,0.04,0,0.04,-0.1,"Medo"
1.78,0.03,1.9,0,-0.43,0,0.05,-2.37,0,0,0,0.04,-0.17,0,0,-0.17,"Alegria"
0.64,-0.02,2.29,0,0,0,0,0,0.1,0,0.16,0,0.1,0,0.1,0,"Desgosto"
0,0,0,0,0,0,0,0,0,0,0,0,-0.07,0,-0.07,-0.71,"Neutro"
0,0,0,0,-0.14,0,-0.12,0,0,0,0,0,-0.21,0,-0.21,0,"Alegria"
0.18,0.02,0.15,0,0,0,0,-2.24,0,0,0,0.06,0,-0.06,-0.06,-0.34,"Neutro"
0,0.21,1.37,0,0,0,0,-3.32,0.12,0,0.1,-0.14,0,0,0,0,"Tristeza"
1.95,0.15,3.91,0,-0.46,0,0.16,-0.82,0,0,0,0,-0.09,0,0.08,-0.17,"Neutro"
0.31,-0.04,1.48,0,0.06,0,0.13,0,0,0,0,0,-0.01,0,-0.01,0,"Neutro"
1.65,0,1.26,0,0,-0.05,0,-1.61,0,0,0,-0.24,0.69,-0.06,0.69,-0.06,"Desgosto"
0.61,-0.3,2.04,0,0,0,0,-2.22,0,0,0.17,-0.32,0.11,0,0.11,-0.14,"Neutro"
0.4,0.29,1.98,0,0.13,0,0.16,-1.89,0,0,0,-0.06,-0.03,0,-0.03,0,"Neutro"
0.12,0.11,1.31,0,0.23,0,0.29,0,0,0,0,0,0,0,0,0,"Tristeza"
0,0,3.5,0,0,0,0,-0.3,0,0,0,0,0,0,0,-0.22,"Neutro"
0,-0.07,0,0,0,0,0,0,0,0,0,0,0.09,0,0.09,0,"Neutro"
0,0,0,0,0,0,0,-1.91,0,0,0,-0.35,0,0,0,0,"Tristeza"
0,0,0.1,0,-0.07,0,0,0,0,0,0,0,-0.04,0,-0.21,0,"Neutro"
0.26,0,0.2,0,0,-0.07,0,-2.03,0.1,0,0.16,-0.3,0,0,0,0,"Neutro"
0.18,0,0.22,0,0.05,0,0.13,-1.86,0,0,0,-0.71,-0.03,0,-0.03,-0.04,"Alegria"
0.14,0,2.3,0,0.18,0,0.06,0,0.14,0,0.17,0,0.13,0,0.08,0,"Alegria"
1.58,0,1.66,0,0.1,0,0.17,-1.56,0,0,0.15,0.23,0.05,0,0.05,0,"Medo"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Medo"
0.1,0,0,0,0,-2.03,0,-3.79,0,-0.06,0,-0.09,0,-1.88,0,-1.88,"Tristeza"
0,0,0,0,0,0,0,-3.05,0,0,0,0.13,0,0,0,0,"Desgosto"
0,0,0,0,0,0,0,-3.05,0,0,0,0.01,0.06,0,0.06,0,"Neutro"
0,0,0,0,0.39,-0.28,0.12,-2.39,0,0,0,0,0.31,-0.19,0.31,-0.19,"Surpresa"
0,0,1.66,0,0.16,0,0.02,-3.58,0.2,0,0.13,-0.78,0.19,0,0.19,0,"Neutro"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Surpresa"
2.12,0,2.52,0,0,0,0,-3.36,0,0,0,-0.18,-0.03,0,-0.03,0,"Tristeza"
1.58,0.23,6.56,0,0.01,0,0,0,0,0,0,0,-0.04,0,-0.01,0,"Medo"
0.12,0,0.17,0,-0.06,0,-0.16,0,0,0,0,0,-0.01,0,-0.01,0,"Desgosto"
0.21,-0.25,1.69,0,0,0,0,-0.34,0,0,0,-0.19,0.06,0,0.06,0,"Desgosto"
0.31,0,0.53,0,0.1,0,0.12,0,0,0,0,0,0.05,0,0.05,0,"Alegria"
1.24,-0.03,1.06,0,0,0,0,-1.91,0,0,0,-0.35,0.33,0,0.33,0,"Neutro"
0,0,0,0,0.17,0,0.27,0,0,0,0,0,0.09,0,0.09,0,"Neutro"
0,0,0,0,0.13,0,0.1,0,0,0,0,0.02,0.09,0,0.09,0,"Neutro"
0,0,0,0,0,-0.05,0,-1.55,0,0.02,0,-0.28,0,0,0,0,"Neutro"
0,0,0,0,0,0,0.12,0,0,0,0,0,0.04,0,0.04,0,"Neutro"
0,0,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,"Neutro"
0,0,0,0,0.14,0,0.09,-3.81,0,0,0,-0.35,0.08,0,0.11,-0.73,"Surpresa"
1.78,0.03,3.21,0,0,0,0,-1.59,0,0,0,0,0,0,0,0,"Tristeza"
0.41,0,0.5,0,0,0,0,0,0,0,0,0,-0.13,0,-0.13,0,"Neutro"
0,-0.07,1.44,0,0.44,0,0.31,-1.49,0.28,0,0.2,0,0.19,0,0.19,-1.6,"Neutro"
0.74,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alegria"
0.37,0,0.49,0,0,0,0,-1.89,0.21,0,0.23,-0.06,0.19,0,0.19,0,"Neutro"
0.31,0.1,0.3,0.07,0.45,-0.1,0.14,-0.79,0.93,-0.02,0.16,-0.04,0.31,0,0.31,0,"Neutro"
1.35,0,0.9,0,0,0,0,0,0.08,0,0,0,0.38,0,0.38,0,"Neutro"
0,0,0,0,0,0,0,-4.69,0,0,0,0.05,-0.01,0,0,-0.01,"Surpresa"
0.18,0,0.32,0,0.06,0,0.15,-2.41,0.77,0,0,-0.02,0.05,0,0.05,-0.88,"Alegria"
0.26,0,0.23,0,0.09,0,0.04,-1.85,0,0,0,-0.2,0.04,0,0.04,-0.14,"Neutro"
0.14,0.03,3.52,0,0,0,0,-3.58,0,0,0,-0.21,0.13,0,0.02,-0.82,"Neutro"
0.18,0,0.22,0,0.26,0,0.18,-1.95,0,0,0,0,0.07,0,0.07,-0.07,"Neutro"
0.15,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.08,-0.71,"Neutro"
0.17,0.21,1.53,0,0.14,0,0.16,-1.4,0,0,0.17,0.04,0.17,0,0.15,0,"Surpresa"
0.2,0.07,0.15,0,0,0,0,0,0.19,0,0.13,0,0.06,0,0.04,0,"Tristeza"
0,0,1.7,0,0.3,0,0.08,0,0,0,0,0,0.27,0,0.27,0,"Alegria"
0,-0.16,1.61,0,0.01,0,0,-0.1,0,0,0,0,0.02,0,0.05,-0.09,"Neutro"
0,0.03,0,0,0,-0.19,0,-0.25,0,-0.06,0,-0.12,0,0,0,0,"Tristeza"
1.72,-0.05,5.02,0,0,0,0,-3.61,0,0,0,-0.5,0,0,0,0,"Neutro"
1.43,-0.08,2.68,0,0,-0.59,0,-1.06,0,0.07,0,-0.59,0.41,0,0.41,0,"Surpresa"
1.68,0,3.41,0,0.13,0,0.16,-3.4,0,0,0,0.19,-0.02,0,-0.04,-0.92,"Surpresa"
0.2,0.21,1.56,0,0,0,0,-1.49,0,0,0.18,-0.11,0.07,0,0.07,0,"Neutro"
0,0,0,0,0.04,0,0,-0.19,0,0,0,0,-0.05,0,-0.01,-0.01,"Alegria"
0.31,0,0.31,0,0,0,0,-1.53,0,0,0,-0.29,0.04,0,0.04,0,"Desgosto"
0,0,0.28,0,0,0,0,-0.23,0,0,0,0,0,0,0,-0.17,"Tristeza"
0.89,0.46,4.17,0,0,0,0,-1.89,0,0,0,-0.06,0.1,0,0.1,0,"Neutro"
0.75,0.22,2.51,0,0,0,0,-3.25,0.1,0,0.13,0.29,0.23,0,0.23,0,"Desgosto"
1.72,0.31,3.28,0,0.1,0,0.27,0,0.09,0,0,0,0.24,0,0.24,0,"Neutro"
0.19,-0.14,0.64,0,0.19,0,-0.01,-1.63,0,0,0,0,0.3,-0.4,-0.1,0,"Neutro"
1.78,0.41,3.41,0.09,-0.71,0,0,0,0,0.01,0,0,-0.43,0,0,0,"Neutro"
0.36,0,0.34,0,0,0,0,-1.18,0,0,0,-0.01,0.05,0,0.05,0,"Neutro"
0,0,0,0,0.12,0,0,-2.61,1.08,0,0.11,-0.34,0,0,0,0,"Tristeza"
0,0,0,0,0.01,0,0,0,0,0,0,0,-0.03,0,0,0,"Surpresa"
0.19,0.03,1.5,0,0.35,0,0.19,0,0,0,0,0,0.14,0,0.14,0,"Neutro"
0,0,0,0,0,0,0,-2.92,0,0,0,-0.56,0,0,0,0,"Neutro"
1.78,0.22,3.63,0,0,0,0,0,0,0,0,0,0,0,0,0,"Neutro"
1.87,0.28,3.24,0,0.21,0,0.07,-0.31,0.09,0,0.13,0,0.35,0,0.35,-0.25,"Desgosto"
1.94,-0.09,5.19,0,0.19,0,-0.01,-0.34,0,-0.05,0,-0.24,0.23,0,0.23,0,"Tristeza"
0,0,0,0,0,0,0,-1.82,0,0,0,-0.04,0,0,0,0,"Alegria"
0.13,0,0.16,0,0,0,0,-2.9,0.1,0,0.13,0.03,0,0,0,0,"Tristeza"
0.54,0,0.84,0,0,0,0,0,0,0,0,0,-0.13,0,-0.13,0,"Desgosto"
0,0.21,1.37,0,0,0,0,-1.89,0,0,0,-0.25,0,0,0,-0.75,"Surpresa"
0,0,0,0,0,-0.05,0,-0.23,0,0,0,0,0,-0.06,-0.11,-0.06,"Desgosto"
0.66,0,0.62,0,-0.62,-1.82,0,-2.55,0,0,0,0,-0.01,-1.82,0.17,-2,"Alegria"
0,0.08,1.54,0,0,-0.52,0,-2.34,0,0.03,0,0.35,0,-0.2,0,-0.42,"Neutro"
0,0,0,0,0,0,0,0,0,0,0,0,0.04,-0.08,0.04,-0.08,"Desgosto"
1.94,0,0,0,0,-0.13,0,-2.31,0,0,0,-0.08,0,-0.09,0,-0.09,"Surpresa"
0,0.3,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,"Neutro"
0.61,0.01,1.8,0,0,0,0,-0.1,0,0,0,0,0.11,0,0.11,-0.07,"Desgosto"
0,0,0,0,0.01,0,0,0,0,0,0,0,-0.03,0,0,-0.71,"Medo"
2.19,0,2.38,0,-0.56,0,0,-0.82,0.09,0,0,0,-0.11,0,0.06,-0.17,"Surpresa"
0.31,0,0.3,0,-0.49,0,0,-2.31,0,0,0,-0.11,-0.09,0,0.08,-0.17,"Neutro"
2.59,0,2.43,0,0,0,0,-1.66,0,0,0,0.13,-0.01,0,-0.01,0,"Neutro"
0,0.04,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,"Neutro"
0.1,0,0,0,0.25,0,0.08,0,0,0,0,0,0.23,0,0.23,0,"Tristeza"
2.56,0,2.68,0,0,-0.08,0,-1.53,0,-0.12,0,-0.23,0.18,0,0.18,0,"Alegria"
0.5,0,0.42,0,0,-0.18,0,-1.66,0,-0.03,0,-0.32,0,-0.07,0,-0.07,"Neutro"
0.5,0.05,1.77,0,0.01,0,0,-1.91,0,0,0,-0.35,-0.03,0,0,0,"Tristeza"
3.64,0,1.9,0,0.06,-0.2,0.08,-3.36,0,-0.07,0,-0.13,0,0,0,0,"Neutro"
1.94,0,0,0,0.16,0,0.27,-1.91,0,0,0,-0.33,0.08,0,0.08,0,"Neutro"
1.5,0.05,1.78,0,0.07,0,0,0,0,0,0,0,0,-0.22,-0.3,0,"Tristeza"
0,-0.09,0,0,0.14,-0.04,0.12,-1.54,0.82,-0.1,0,0,0.31,-0.09,0.09,0.13,"Surpresa"
0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,-0.97,"Neutro"
0,0,0,0,0.07,0,0.06,0,0,0,0,0,0,0,0,0,"Neutro"
0.18,0,0,0,0,0,0,-0.35,0,0,0,0,0,0,0,-0.12,"Neutro"
0.17,0,0.25,0,-0.07,0,0,-1.49,0.09,0,0,-0.11,0.09,0,0.09,0,"Neutro"
0,0,0,0,0,0,0,0,0,-0.07,0,0,0,0,0,0,"Neutro"
0,0,0.16,0,0,0,0,0,0,0,0.17,0,0,0,0,0,"Neutro"
0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,"Neutro"
0,-0.02,1.98,0,-0.07,0,0,0,0.09,0,0,0,0,0,-0.06,0,"Neutro"
1.81,0,0.21,0,0,-0.12,0,-1.42,0,0.01,0,0.04,-0.03,0,-0.03,0,"Neutro"
0.61,0,0.86,0,0.27,0,0.19,0,0,0,0,0,0.38,0,0.38,0,"Tristeza"
0,0,0,0,0.02,0,0.01,-1.82,0.09,0,0,-0.04,0.1,0,0.1,0,"Neutro"
0,0,0,0,0.1,0,0.16,0,0,0,0,0,0.03,0,0.03,0,"Neutro"
1.09,-0.08,2.32,0,0,0,0,-1.73,0,0,0,-0.22,0.37,0,0.37,0,"Neutro"
0,0.24,1.64,0,0.36,0,0.12,0,0,0,0,-0.19,0.15,0,0.06,0,"Alegria"
0.35,0,0.48,0,0.18,0,0.02,0,0.15,0,0.15,0,0.1,0,0.1,0,"Neutro"
0.18,0,0.11,0,0,0,0,0,0.12,0,0.1,0,0,0,0,0,"Neutro"
0.43,0.32,3.19,0,0,-0.12,0,0,0,0.01,0,0,0.01,0,0.01,0,"Neutro"
0.2,0.07,2.21,0,0,-0.07,0.05,0,0,0,0,0,0,0,0,0,"Tristeza"
0.14,-0.23,1.54,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,"Neutro"
0.33,0,0.41,0,0.11,0,0.11,-3.02,0,0,0,0,0.04,0,0.04,-0.22,"Neutro"
1.66,0,0,0,-0.07,0,0,0,0.09,0,0,0,0,0,0,0,"Neutro"
0.45,0,0.54,0,0,0,0,-3.28,0,0,0,0.11,0.05,0,0.05,-0.73,"Neutro"
0,0.31,1.79,0,0,0,0,-1.91,0,0,0,-0.35,0,0,0,0,"Tristeza"
0,-0.14,1.44,0,0.21,0,0.05,0,0,0,0,0,0.16,0,0.16,0,"Neutro"
0.73,0,0.75,0,0.35,0,0.25,0,0,0,0,0,0.15,0,0.15,0,"Alegria"
2.29,0.06,3.92,0,0.08,0,0.07,-0.78,0.78,0,0,-0.01,0.2,0,0.2,0,"Neutro"
0.37,0,0.29,0,0.01,0,0,-0.78,0.78,0,0,-0.01,0.09,0,0.09,0,"Neutro"
0.18,0,0.11,0,0,0,0,-3.26,0,0,0,-0.74,0.04,0,0.04,0,"Alegria"
0,0,0,0,0,0,0,-0.29,0,0,0,0,0,0,0,0,"Medo"
3.78,0,3.58,0,0,0,0,0,0,0,0,0,0.02,0,0,0,"Tristeza"
0.23,0,0.11,0,-0.51,0,0,0,0,0,0,0,-0.11,0,0.08,0,"Tristeza"
0.26,0,0.2,0,0.24,0,0.19,0,0,0,0,0,0.33,0,0.33,0,"Tristeza"
0,0.15,1.99,0,0,0,0,0,0,0,0.17,0,0.16,0,0.16,0,"Neutro"
1.21,-0.18,2.15,0,0.01,0,0,-0.78,0.78,0,0,-0.01,0.42,0,0.42,0,"Neutro"
0,0,0,0,0.2,0,0.1,-2.41,0.82,0,0,0.13,0.13,0,0.13,0,"Neutro"
0.58,0.24,2.15,0,0,0,0,0,0,0,0,0,0.12,0,0.12,0,"Tristeza"
