"otimism","frivolity","love","gloat","frustration","disaproval","envy","remorse","aggresiviness","rejection","rivalry","contempt","anxiety","awe","submission","coercion","class"
0,8.158429,8.158429,0,6.878321,0,6.878321,16.887174,0,0,0,9.380822,6.878321,0,6.878321,7.506353,"Medo"
18.761644,10.965784,29.727428,0,8.380822,0,8.380822,21.931569,0,0,0,21.931569,7.795859,0,7.795859,0,"Surpresa"
3.02327,4.816037,7.839307,0,0,0,0,19.044043,0,0,0,13.287712,9.965784,0,9.965784,5.756331,"Tristeza"
3.02327,8.965784,11.989054,0,9.965784,0,0,0,0,9.965784,0,9.965784,9.965784,0,0,0,"Surpresa"
0,15.802286,7.643856,0,7.643856,0,0,14.802286,0,0,0,7.158429,16.60964,0,8.965784,7.643856,"Tristeza"
6.965784,0,6.965784,0,0,0,0,8.380822,0,0,0,0,14.231129,0,14.231129,8.380822,"Tristeza"
19.60964,0,19.60964,0,23.364023,0,16.098679,17.231129,7.265345,0,0,7.265345,9.380822,0,9.380822,9.965784,"Medo"
10.965784,6.643856,17.60964,0,10.965784,0,0,10.965784,0,0,0,0,10.965784,0,0,10.965784,"Neutro"
12.302212,0,13.346606,0,9.380822,0,9.380822,0,0,0,0,0,9.380822,0,9.380822,0,"Tristeza"
11.360764,8.158429,19.519193,0,0,0,0,6.380822,0,0,0,6.380822,11.360764,0,11.360764,0,"Surpresa"
0,0,0,0,4.53952,0,0,14.423774,0,0,0,7.158429,14.505304,0,9.965784,10.965784,"Surpresa"
0,0,7.265345,0,21.931569,0,21.931569,0,0,0,7.265345,0,21.931569,0,21.931569,0,"Alegria"
12.77675,10.965784,17.024678,0,0,0,0,7.965784,0,0,0,8.158429,6.058894,0,6.058894,7.965784,"Neutro"
0,0,0,0,16.231129,8.380822,16.231129,8.380822,0,8.380822,0,8.380822,16.231129,0,16.231129,0,"Surpresa"
10.965784,0,10.965784,0,10.965784,0,0,27.990462,0,0,0,8.380822,31.897353,0,20.931569,10.965784,"Neutro"
27.4055,0,18.024678,0,0,0,0,0,0,0,0,0,20.346606,0,10.965784,0,"Alegria"
13.609988,0,3.02327,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tristeza"
0,0,0,0,0,0,0,6.380822,0,0,0,6.380822,0,0,0,0,"Neutro"
6.573467,0,6.573467,0,0,0,0,12.887174,0,0,0,5.380822,0,0,0,7.506353,"Medo"
7.965784,7.965784,15.931569,0,10.965784,0,0,10.965784,0,0,0,0,18.931569,0,7.965784,10.965784,"Medo"
14.346606,21.931569,25.31239,0,0,0,0,12.539251,0,0,0,12.539251,7.965784,0,7.965784,0,"Medo"
9.380822,9.965784,9.380822,0,10.965784,0,0,20.931569,0,0,0,15.472137,20.346606,0,9.380822,10.965784,"Surpresa"
0,9.380822,9.380822,0,10.965784,0,10.965784,8.380822,0,0,0,0,10.965784,0,10.965784,0,"Surpresa"
39.403706,0,39.403706,0,0,0,0,0,10.965784,16.316859,10.965784,16.316859,18.472137,0,18.472137,0,"Surpresa"
7.158429,0,24.282643,0,10.965784,0,10.965784,14.150209,0,0,17.124214,7.643856,18.124214,0,18.124214,6.506353,"Neutro"
10.965784,0,10.965784,0,4.878321,0,0,8.380822,4.878321,0,0,0,10.965784,0,10.965784,0,"Neutro"
9.965784,0,0,0,0,0,0,15.922613,0,0,0,10.166282,9.965784,0,9.965784,5.756331,"Neutro"
18.346606,18.346606,36.693212,0,9.965784,0,9.965784,10.965784,9.965784,0,9.965784,10.965784,18.346606,0,18.346606,0,"Neutro"
0,0,0,0,8.643856,0,8.643856,0,0,0,0,17.60964,8.643856,0,8.643856,0,"Tristeza"
8.965784,0,8.965784,0,10.965784,0,10.965784,0,8.965784,0,8.965784,0,10.965784,0,10.965784,0,"Alegria"
10.965784,0,10.965784,0,0,8.380822,0,17.346606,0,8.380822,0,8.380822,10.965784,0,10.965784,8.965784,"Desgosto"
0,0,0,0,9.380822,0,0,6.965784,0,0,0,6.965784,9.380822,0,0,0,"Tristeza"
20.954838,0,20.954838,0,0,0,0,0,0,0,0,5.506353,25.31239,0,25.31239,0,"Neutro"
17.472137,0,17.472137,0,0,0,0,9.965784,0,0,0,9.965784,18.346606,0,18.346606,0,"Neutro"
